age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.13688868478312655,0.025752602596949795,-0.181614256583488,0.3732402233603217,cornet_z_sl,vggface,vggface,V4,V2
infant,FFA,0.24872265760988038,0.02474315778454552,-0.06737855444339441,0.45751161832273135,cornet_z_sl,vggface,vggface,V4,V2
infant,A1,0.0016844121868432732,0.026885126620960893,-0.2966487439888175,0.24446127118759567,cornet_z_sl,vggface,vggface,V4,V2
infant,EVC,0.24917027165214342,0.023118274120273577,-0.10057797129472149,0.4670419518065258,cornet_z_sl,vggface,vggface,V4,V2
infant,lLOC,0.22938023964318954,0.022001886757715305,-0.07640706786148761,0.43965105101184865,cornet_z_sl,vggface,vggface,V4,V2
infant,lFFA,0.24721943060350568,0.020422339751547253,-0.005777461606516949,0.4528457869474357,cornet_z_sl,vggface,vggface,V4,V2
infant,lA1,0.15339928036119446,0.02996057204516329,-0.2341466790905587,0.44385825312353694,cornet_z_sl,vggface,vggface,V4,V2
infant,lEVC,0.23815821814814164,0.021642251301752145,-0.1074387652235576,0.45422738307514726,cornet_z_sl,vggface,vggface,V4,V2
infant,rLOC,0.015105037387799225,0.02705599656507211,-0.2871941744140968,0.34110150672371925,cornet_z_sl,vggface,vggface,V4,V2
infant,rFFA,0.22033200706017536,0.020372951848955684,-0.04405328356868714,0.420566021514099,cornet_z_sl,vggface,vggface,V4,V2
infant,rA1,-0.10577609521510264,0.019191784810607106,-0.33005961981755705,0.12045045175933682,cornet_z_sl,vggface,vggface,V4,V2
infant,rEVC,0.27344843250500156,0.018859382881307205,0.049313473062966295,0.4594323255744626,cornet_z_sl,vggface,vggface,V4,V2
adult,LOC,-0.1534375190838822,0.010326566517678354,-0.2619528271725875,-0.011692150914943383,cornet_z_sl,vggface,vggface,V4,V2
adult,FFA,-0.13521945857637632,0.008935163242725683,-0.21320586796036356,-0.02629578344159305,cornet_z_sl,vggface,vggface,V4,V2
adult,A1,-0.02227439192906014,0.03363274088884412,-0.541288837159158,0.2338585635184626,cornet_z_sl,vggface,vggface,V4,V2
adult,EVC,0.2827148230107761,0.015147367002770338,0.07163639105041568,0.4303571022329332,cornet_z_sl,vggface,vggface,V4,V2
adult,lLOC,-0.16007536258339608,0.010492414899084798,-0.3007936871986808,-0.06630332273064245,cornet_z_sl,vggface,vggface,V4,V2
adult,lFFA,-0.09580695658208915,0.011828704678602947,-0.2055626381353753,0.030607616858776825,cornet_z_sl,vggface,vggface,V4,V2
adult,lA1,-0.039018393981001175,0.03439698425283856,-0.5310810763420811,0.21135294439016236,cornet_z_sl,vggface,vggface,V4,V2
adult,lEVC,0.23965932295142844,0.013235866811240667,0.04218291626049979,0.37284006071015974,cornet_z_sl,vggface,vggface,V4,V2
adult,rLOC,-0.13517072881533035,0.012863143674278881,-0.26706278296873126,0.0077006396437128526,cornet_z_sl,vggface,vggface,V4,V2
adult,rFFA,-0.17621613105386438,0.010290692124309981,-0.264317524842759,-0.061819968762076294,cornet_z_sl,vggface,vggface,V4,V2
adult,rA1,-0.02694133256153865,0.03516687277864247,-0.52684705939025,0.25202169780077777,cornet_z_sl,vggface,vggface,V4,V2
adult,rEVC,0.28600953037448223,0.013870436292072847,0.09343949012424389,0.4403644811538711,cornet_z_sl,vggface,vggface,V4,V2
