age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.09303294264886133,0.020661674734770985,-0.13152166678165866,0.26292551253269425,0.3474998020218048,cornet_z_sl,imagenet_vggface,aIT
infant,A1,0.021661088220587706,0.01780404984989251,-0.18867829270360667,0.23325011042887542,0.15108172806995487,cornet_z_sl,imagenet_vggface,aIT
infant,EVC,0.14273882011710576,0.020177034152457456,-0.15580327620431672,0.3278368934120495,0.5819103859258942,cornet_z_sl,imagenet_vggface,aIT
infant,lFFA,-0.06050916281625387,0.019527088707085184,-0.254833163523205,0.1759971146610589,0.24757086602677889,cornet_z_sl,imagenet_vggface,aIT
infant,lA1,0.03601068107695343,0.016152117068382873,-0.17566303413045248,0.22203851443479025,0.20393007230879973,cornet_z_sl,imagenet_vggface,aIT
infant,lEVC,0.06514559854378309,0.021293502681438394,-0.17866876818187324,0.2724345074896508,0.5597529341004642,cornet_z_sl,imagenet_vggface,aIT
infant,rFFA,0.09531551924040174,0.023032335859708656,-0.14305857397174457,0.31589579324923506,0.33746189592234965,cornet_z_sl,imagenet_vggface,aIT
infant,rA1,0.04537077852926483,0.02217588605920909,-0.23505680262449447,0.25403750202656544,0.03483094445709611,cornet_z_sl,imagenet_vggface,aIT
infant,rEVC,0.165595283076276,0.02131818592262612,-0.10635181852176132,0.3459305432537109,0.5717085991418562,cornet_z_sl,imagenet_vggface,aIT
adult,FFA,0.38960160785463105,0.010000225275228087,0.27806309831215553,0.4786672222526291,0.7648109625504194,cornet_z_sl,imagenet_vggface,aIT
adult,A1,0.0764615756700747,0.013666394138996053,-0.09603101021341956,0.2035171512591809,0.6981748820957201,cornet_z_sl,imagenet_vggface,aIT
adult,EVC,0.48986521661614746,0.008319316100932679,0.37639578174158417,0.5700340549104328,0.8959317862564882,cornet_z_sl,imagenet_vggface,aIT
adult,lFFA,0.30176803974678534,0.01857489176151058,0.02815045187572448,0.46638699636325576,0.7495346941290993,cornet_z_sl,imagenet_vggface,aIT
adult,lA1,0.09436485546707331,0.01652231007055784,-0.10115218979441433,0.25790734763486584,0.6673124471914406,cornet_z_sl,imagenet_vggface,aIT
adult,lEVC,0.48483167856853393,0.009014074379595343,0.3927408748975512,0.583389564187114,0.9037720916561462,cornet_z_sl,imagenet_vggface,aIT
adult,rFFA,0.33418898805201985,0.0144513170767146,0.1573485434789913,0.4426168409222163,0.7302893612286914,cornet_z_sl,imagenet_vggface,aIT
adult,rA1,0.07062172382335748,0.013627135996827336,-0.11622815663584875,0.21249016271266868,0.6643228842525501,cornet_z_sl,imagenet_vggface,aIT
adult,rEVC,0.40760010714572176,0.009626275726670089,0.2933512195276303,0.49940754420686584,0.8710007967426356,cornet_z_sl,imagenet_vggface,aIT
