age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.06923722163158379,0.008638750323715593,-0.03787850189831128,0.15337427471743967,cornet_z_sl,imagenet_noface,decoder
5,FFA,0.22384181133126213,0.011161091665185132,0.08387695644771889,0.3317142535481442,cornet_z_sl,imagenet_noface,decoder
5,A1,0.050244893690119474,0.009472527567160318,-0.05004635154438456,0.14574071746575618,cornet_z_sl,imagenet_noface,decoder
5,EVC,0.15595727408606821,0.022622410231259344,-0.1868453722677875,0.3331447820836777,cornet_z_sl,imagenet_noface,decoder
6,LOC,-0.057759400078969125,0.012419409027156268,-0.19205430908217686,0.0779062266509961,cornet_z_sl,imagenet_noface,decoder
6,FFA,-0.01768955801744453,0.01073529618415282,-0.1373625213536701,0.1203814619951063,cornet_z_sl,imagenet_noface,decoder
6,A1,0.07680522487179907,0.007744264760579614,-0.0013760060208267482,0.16147456533821813,cornet_z_sl,imagenet_noface,decoder
6,EVC,-0.019229459785432855,0.015090418822753455,-0.2002297160148958,0.16081176730116792,cornet_z_sl,imagenet_noface,decoder
7,LOC,0.03212500720018134,0.011806336615729296,-0.09522670408142304,0.16480493480851782,cornet_z_sl,imagenet_noface,decoder
7,FFA,0.09480185564613182,0.01564874406704466,-0.10421503177594112,0.24767898370766428,cornet_z_sl,imagenet_noface,decoder
7,A1,0.08947285194031653,0.012260983228667635,-0.04993061060032127,0.22592616820445152,cornet_z_sl,imagenet_noface,decoder
7,EVC,0.08632956388739906,0.017287826942966093,-0.1156772590720582,0.25450105600763984,cornet_z_sl,imagenet_noface,decoder
18,LOC,0.1596210022685121,0.013537136170404186,-0.027339151137303695,0.2734603641367362,cornet_z_sl,imagenet_noface,decoder
18,FFA,0.09559935049580515,0.010173058178675283,-0.011519313394757476,0.1985934315768833,cornet_z_sl,imagenet_noface,decoder
18,A1,0.17866067819464956,0.009274543540683421,0.08568973512642376,0.2793299761717481,cornet_z_sl,imagenet_noface,decoder
18,EVC,0.1831424832294868,0.014923586545310303,-0.014941587222192724,0.2971722588937384,cornet_z_sl,imagenet_noface,decoder
