age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.0170849396176855,0.020661315175917107,-0.21966547498375286,0.25293797284847946,cornet_z_sl,imagenet_vggface,pIT
infant,FFA,0.08980533265424186,0.023716114727978497,-0.17941542023593393,0.32578499547066975,cornet_z_sl,imagenet_vggface,pIT
infant,A1,-0.03823782459297499,0.01935294386986869,-0.22791896395197145,0.23658865726350362,cornet_z_sl,imagenet_vggface,pIT
infant,EVC,0.14326711984279217,0.023176421375269967,-0.18659644587799062,0.3337494295850013,cornet_z_sl,imagenet_vggface,pIT
infant,lLOC,-0.00556884043547105,0.023258181529896817,-0.2809696347311596,0.26799830526088425,cornet_z_sl,imagenet_vggface,pIT
infant,lFFA,0.042090154980779095,0.02285584555097653,-0.20822364215437186,0.33396781835508516,cornet_z_sl,imagenet_vggface,pIT
infant,lA1,0.09300514387625197,0.027336733926563203,-0.19566034946635802,0.3827165941231701,cornet_z_sl,imagenet_vggface,pIT
infant,lEVC,0.14534717137404882,0.024685526580646714,-0.2040426476012224,0.373578128421391,cornet_z_sl,imagenet_vggface,pIT
infant,rLOC,-0.023178486311258194,0.014194555865368916,-0.1661363697270469,0.11139355974479259,cornet_z_sl,imagenet_vggface,pIT
infant,rFFA,0.0544786956672556,0.021697776710415086,-0.18982211358876994,0.2859752069874357,cornet_z_sl,imagenet_vggface,pIT
infant,rA1,-0.06676876934083745,0.018800273640767515,-0.32178459532003345,0.14643703779338763,cornet_z_sl,imagenet_vggface,pIT
infant,rEVC,0.12615882123707997,0.019947698083819392,-0.14792875738434344,0.3097898368448731,cornet_z_sl,imagenet_vggface,pIT
adult,LOC,0.5306655917377745,0.020222333983493882,0.24059939515333664,0.6609083097914464,cornet_z_sl,imagenet_vggface,pIT
adult,FFA,0.30339114762897884,0.016696465919343505,0.11742119563441572,0.5030357143923954,cornet_z_sl,imagenet_vggface,pIT
adult,A1,0.3013169701596086,0.01587475483597357,0.05000792478672575,0.4069076375556729,cornet_z_sl,imagenet_vggface,pIT
adult,EVC,0.39516585429504447,0.01097532765501699,0.23038627872667675,0.49288728097044765,cornet_z_sl,imagenet_vggface,pIT
adult,lLOC,0.5113374387443099,0.0185138418275097,0.254838791538992,0.6575758402534494,cornet_z_sl,imagenet_vggface,pIT
adult,lFFA,0.29781844903275945,0.01719200281024578,0.09247952253512515,0.4888475944863718,cornet_z_sl,imagenet_vggface,pIT
adult,lA1,0.3309307263115055,0.013512516909434285,0.19353987676697584,0.45800257160058816,cornet_z_sl,imagenet_vggface,pIT
adult,lEVC,0.4093966106884852,0.011567885363437419,0.24976463304147048,0.49610424522776053,cornet_z_sl,imagenet_vggface,pIT
adult,rLOC,0.4061457209117906,0.022903666022872766,0.056344852480671004,0.581547135169506,cornet_z_sl,imagenet_vggface,pIT
adult,rFFA,0.21959135848351763,0.01622274296858884,0.02242710375244599,0.4282062827921608,cornet_z_sl,imagenet_vggface,pIT
adult,rA1,0.22023602627373612,0.017667671496264213,-0.023637136008280324,0.36628040634346554,cornet_z_sl,imagenet_vggface,pIT
adult,rEVC,0.3749437663392331,0.011467587501628738,0.2607089184629099,0.49908247283610285,cornet_z_sl,imagenet_vggface,pIT
