age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,-0.0016879697083898157,0.02657383168934597,-0.3523186107002218,0.23861466914359278,cornet_z_sl,vggface,vggface,decoder,pIT
infant,FFA,0.08503941861275945,0.0257745471710242,-0.3138239722496437,0.3067721272313697,cornet_z_sl,vggface,vggface,decoder,pIT
infant,A1,-0.0433317685249881,0.022981070551414635,-0.3607953719328206,0.1929258099679735,cornet_z_sl,vggface,vggface,decoder,pIT
infant,EVC,0.07901741665194664,0.030477845066394643,-0.2894021436284247,0.33685623504050816,cornet_z_sl,vggface,vggface,decoder,pIT
infant,lLOC,0.07502579823277494,0.021178026012006895,-0.1748644198605757,0.23904236155670072,cornet_z_sl,vggface,vggface,decoder,pIT
infant,lFFA,0.04257911400549443,0.025825897749411655,-0.2535664077370853,0.30611084276462247,cornet_z_sl,vggface,vggface,decoder,pIT
infant,lA1,-0.05202935555983932,0.021874136242568662,-0.3298454763282267,0.14864049317216937,cornet_z_sl,vggface,vggface,decoder,pIT
infant,lEVC,0.09339818309097256,0.027935110722609548,-0.27446775947727053,0.3325927233277919,cornet_z_sl,vggface,vggface,decoder,pIT
infant,rLOC,-0.008010577641087934,0.020714605647689406,-0.26339684792455875,0.18569298191145447,cornet_z_sl,vggface,vggface,decoder,pIT
infant,rFFA,-0.014004749777511774,0.02749600378908481,-0.3381079819196098,0.28574204589550795,cornet_z_sl,vggface,vggface,decoder,pIT
infant,rA1,-0.025736942302822304,0.019021960015922275,-0.2313863573135986,0.2072818930998734,cornet_z_sl,vggface,vggface,decoder,pIT
infant,rEVC,0.003023284639660211,0.029108571928753914,-0.295610626929797,0.29569865509001403,cornet_z_sl,vggface,vggface,decoder,pIT
adult,LOC,0.22703347798685777,0.017655675773145627,-0.027359169311395523,0.3806260677993527,cornet_z_sl,vggface,vggface,decoder,pIT
adult,FFA,-0.04528769789571497,0.033482488575010724,-0.35623968718531096,0.31075689467163925,cornet_z_sl,vggface,vggface,decoder,pIT
adult,A1,-0.2277469618511541,0.015916525619078258,-0.42953366907689144,-0.05040308135418294,cornet_z_sl,vggface,vggface,decoder,pIT
adult,EVC,-0.0039989300967387354,0.030907289109096427,-0.28345805140127545,0.24745455196038574,cornet_z_sl,vggface,vggface,decoder,pIT
adult,lLOC,0.09935250233187615,0.023062850587999,-0.22089635403611455,0.2686480841716898,cornet_z_sl,vggface,vggface,decoder,pIT
adult,lFFA,-0.14924494864553184,0.026591327055092005,-0.40331106735688077,0.11253495905319588,cornet_z_sl,vggface,vggface,decoder,pIT
adult,lA1,-0.21517391536897848,0.013737856578908539,-0.35782650353538503,-0.05101906198910426,cornet_z_sl,vggface,vggface,decoder,pIT
adult,lEVC,0.03429509423894743,0.02445619756179293,-0.32416693299581145,0.1965606777350692,cornet_z_sl,vggface,vggface,decoder,pIT
adult,rLOC,0.3231856351630904,0.015096518110818543,0.16226006489013586,0.44374446883317886,cornet_z_sl,vggface,vggface,decoder,pIT
adult,rFFA,0.048981937830016,0.03374940446174045,-0.2979021750882148,0.3475763247281441,cornet_z_sl,vggface,vggface,decoder,pIT
adult,rA1,-0.2478594470428328,0.01713480901950227,-0.4498634220888449,-0.06288393344855145,cornet_z_sl,vggface,vggface,decoder,pIT
adult,rEVC,0.2069406219095832,0.013873514920637106,0.04368069068231445,0.2831145031732461,cornet_z_sl,vggface,vggface,decoder,pIT
