age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.14024168310708476,0.02318723741948086,-0.20996859093292874,0.3423038574137142,cornet_z_sl,vggface,vggface,aIT,aIT
infant,FFA,0.07028944088015912,0.026683378820379827,-0.3101462822917273,0.2995918978929538,cornet_z_sl,vggface,vggface,aIT,aIT
infant,A1,-0.24112475120215038,0.019352001278410566,-0.4062136957799297,-0.028096684196944076,cornet_z_sl,vggface,vggface,aIT,aIT
infant,EVC,-0.16850614299599953,0.014042526321733024,-0.3149490553486457,0.020126162044783673,cornet_z_sl,vggface,vggface,aIT,aIT
infant,lLOC,0.1381333405683698,0.029413259708258564,-0.2665355854921743,0.38917184972782487,cornet_z_sl,vggface,vggface,aIT,aIT
infant,lFFA,0.04290569356573988,0.02961544378190403,-0.2619610953611746,0.30619692968602186,cornet_z_sl,vggface,vggface,aIT,aIT
infant,lA1,-0.13344308096682242,0.024427893312550852,-0.3579207031566842,0.2107551744576216,cornet_z_sl,vggface,vggface,aIT,aIT
infant,lEVC,-0.09422563631710706,0.018158783780457127,-0.2800083614043488,0.13772312664835282,cornet_z_sl,vggface,vggface,aIT,aIT
infant,rLOC,0.028477368558253807,0.022243551986118566,-0.1963126907835983,0.2548115621194037,cornet_z_sl,vggface,vggface,aIT,aIT
infant,rFFA,-0.017915795472747586,0.026310110451216034,-0.2827556213164463,0.2479526472454797,cornet_z_sl,vggface,vggface,aIT,aIT
infant,rA1,-0.11040417479464601,0.024286535957215624,-0.31045245780472575,0.2017430764254122,cornet_z_sl,vggface,vggface,aIT,aIT
infant,rEVC,-0.16219156091637552,0.014409887048789862,-0.3438109922273634,-0.01593560270452711,cornet_z_sl,vggface,vggface,aIT,aIT
adult,LOC,-0.013800849698824984,0.015172550908389764,-0.2030470300510723,0.14936691383107312,cornet_z_sl,vggface,vggface,aIT,aIT
adult,FFA,-0.028114467010149354,0.015710782337487288,-0.19832403188178932,0.14482434339464756,cornet_z_sl,vggface,vggface,aIT,aIT
adult,A1,-0.04655577474496604,0.024356288941485768,-0.4633676395749621,0.19960116101846376,cornet_z_sl,vggface,vggface,aIT,aIT
adult,EVC,-0.08774899719913412,0.014164485308752413,-0.25517856236605146,0.062488513486579175,cornet_z_sl,vggface,vggface,aIT,aIT
adult,lLOC,-0.03950618560736857,0.01725106236928446,-0.2741290418575076,0.1287309926463518,cornet_z_sl,vggface,vggface,aIT,aIT
adult,lFFA,0.03493087968261693,0.016294324493020398,-0.16130869484336158,0.19939576484998278,cornet_z_sl,vggface,vggface,aIT,aIT
adult,lA1,-0.07512212771252019,0.023325297526558993,-0.4312919771194033,0.17489401148681716,cornet_z_sl,vggface,vggface,aIT,aIT
adult,lEVC,-0.15321129449095797,0.014298259515619723,-0.34538203583413557,-0.020059509402437312,cornet_z_sl,vggface,vggface,aIT,aIT
adult,rLOC,-0.10222182832458569,0.01582052524260133,-0.27386820951170904,0.05958736305844878,cornet_z_sl,vggface,vggface,aIT,aIT
adult,rFFA,-0.09607102634732045,0.014516979700239048,-0.2455156466551148,0.07827350422620219,cornet_z_sl,vggface,vggface,aIT,aIT
adult,rA1,-0.02433184169909154,0.024839964589575617,-0.41536567643612543,0.23493419264359047,cornet_z_sl,vggface,vggface,aIT,aIT
adult,rEVC,0.07915405830316194,0.01667954982007202,-0.1438424640571341,0.25469683350497435,cornet_z_sl,vggface,vggface,aIT,aIT
