age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.06036957766652808,0.014288643514846074,-0.10596072873925066,0.18989348006131523,cornet_z_sl,random,pIT
5,FFA,0.0015048648596550696,0.018116988402450726,-0.1945813250828774,0.18199817296293244,cornet_z_sl,random,pIT
5,A1,-0.02740211592270228,0.012771309182749425,-0.1659005943792675,0.0904900356822617,cornet_z_sl,random,pIT
5,EVC,0.19474550826856427,0.01632582825177754,-0.011771313491412059,0.34565023423974117,cornet_z_sl,random,pIT
6,LOC,0.13732683416236424,0.011898629853062387,-0.027158799295320273,0.25206100362377604,cornet_z_sl,random,pIT
6,FFA,0.01027030676378956,0.012509770596108765,-0.1280960400212962,0.14886185664655271,cornet_z_sl,random,pIT
6,A1,0.08859381241671672,0.01152589320013011,-0.021375411812402913,0.20666130970189406,cornet_z_sl,random,pIT
6,EVC,0.054505767271814866,0.016534956336320506,-0.12571538771723498,0.22202462751393376,cornet_z_sl,random,pIT
7,LOC,0.183640129591715,0.01710439204158834,-0.06582469233790984,0.32313513935231086,cornet_z_sl,random,pIT
7,FFA,0.22447315159315104,0.016467232661054494,0.001011354757151162,0.3336394229201049,cornet_z_sl,random,pIT
7,A1,0.10745102651259242,0.011389869314624577,-0.041325970729848366,0.2063660443819885,cornet_z_sl,random,pIT
7,EVC,0.3404840383029444,0.013325055071764031,0.15194268439174727,0.45259916435008296,cornet_z_sl,random,pIT
18,LOC,0.29679999759248,0.010707939279313322,0.17346633530585545,0.37686054802586544,cornet_z_sl,random,pIT
18,FFA,0.14683768172142245,0.021357769611235488,-0.14256135099485212,0.28353248194128494,cornet_z_sl,random,pIT
18,A1,0.10558616727169097,0.007729385234388625,0.008873380521665053,0.16706267670061029,cornet_z_sl,random,pIT
18,EVC,0.27263697794562214,0.016493994174215883,0.014178470321242444,0.3984122755313755,cornet_z_sl,random,pIT
