age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.11701208627287141,0.01290229499450781,-0.04841457092873888,0.24864405735894085,cornet_z_sl,vggface,decoder
5,FFA,0.028375775851537194,0.01596328114463547,-0.15016655863317332,0.1811996402829183,cornet_z_sl,vggface,decoder
5,A1,0.006398857726790517,0.012491755827165845,-0.1293966043303721,0.12272862933036091,cornet_z_sl,vggface,decoder
5,EVC,0.0018513410263436818,0.016617843161172475,-0.24470160672413974,0.16856728600843626,cornet_z_sl,vggface,decoder
6,LOC,-0.0463693050935725,0.012283475938613588,-0.18849400738467353,0.059047084485130075,cornet_z_sl,vggface,decoder
6,FFA,0.00028447949285879736,0.015392309979176767,-0.16296483594033967,0.20242816177969478,cornet_z_sl,vggface,decoder
6,A1,-0.009336553019888836,0.0077350503417635144,-0.09817963491381129,0.09627372024563387,cornet_z_sl,vggface,decoder
6,EVC,0.00710551110064962,0.00939353674699995,-0.08985778759427204,0.10707530584534651,cornet_z_sl,vggface,decoder
7,LOC,0.03347368224143021,0.01562326197295154,-0.1465491878544207,0.19712204746564532,cornet_z_sl,vggface,decoder
7,FFA,0.12266031972728929,0.017040048514338067,-0.08017398414493956,0.26217777255784835,cornet_z_sl,vggface,decoder
7,A1,0.09337533642213669,0.006804330562613166,0.024945471199358103,0.16434691999239653,cornet_z_sl,vggface,decoder
7,EVC,-0.004121871050995717,0.015526551393304219,-0.27867844892222216,0.09784677589447699,cornet_z_sl,vggface,decoder
18,LOC,0.11197925491321788,0.007342050041815246,0.03565570889974868,0.17762838594477032,cornet_z_sl,vggface,decoder
18,FFA,0.31509550086741245,0.007352064268176335,0.23152811222778177,0.3646441072689276,cornet_z_sl,vggface,decoder
18,A1,0.13225098677946104,0.005945125889495572,0.06616430412875927,0.19591076439636992,cornet_z_sl,vggface,decoder
18,EVC,-0.025912313615754554,0.02362982368962727,-0.24797559621097076,0.22022188106372628,cornet_z_sl,vggface,decoder
