LOC,FFA,A1,EVC
0.599784281683507,0.13951777858749756,-0.18948772001669897,0.4631817524066223
0.45306411823981046,0.06511446332548611,0.06543214424075558,0.6371545709474948
0.3359545076352082,-0.057028910286440714,-0.020436975993703758,0.5883362462505676
0.4506558568059661,0.2823719020108853,0.3995751804087133,0.6320193289870505
0.2935371216546569,0.23611071261507113,0.2907955080481771,0.4640761923154519
0.27347985796283747,0.24216532792106815,0.18855977194665696,0.62451298578619
0.10190741047351669,0.0145579674885058,-0.01033898639994152,0.6010500664993839
0.46205736806971487,0.32838763107839597,0.44173257985963194,0.6647783645988893
0.4992152225498287,-0.4720247650469933,0.2180396753265618,0.6577877618247149
0.2979551828066585,-0.001483433243335783,0.47740442403412625,0.7530042812199446
0.4760869165958513,0.3173042771297943,0.07723905673338423,0.6441920688379037
0.5205093700283113,0.13613840490262605,0.4143761412527466,0.62659646786777
0.5677704835881424,0.16539243002171264,0.31786913780585624,0.6280946873905391
0.47504820159851896,0.05770005641771376,0.25928700068518323,0.7363307881109458
0.4185660381421661,0.06823122684276885,0.11426945514117479,0.5357710372651681
0.42228795524762924,0.22135215511035766,0.27259556078872066,0.6078002644582895
0.4287681832461543,-0.28202268072197056,0.21865573939734947,0.7160207160480158
0.5426448801853269,0.1252110310951228,0.2719149766307077,0.6408660345771068
0.3429647355867875,0.15727132869973198,0.17631475161088128,0.5209914769789729
0.413482397533757,0.10505911234879299,0.4718608330206009,0.6718580138681871
0.5428361832209678,0.18717694591148626,0.3986237777278587,0.5199715515907605
0.5756228741487763,0.2305914370392,0.3973329376510349,0.6732439131422381
0.5509113961978084,0.11925589800743988,0.23920821163889955,0.4378471021956927
0.5409709915596737,0.09923912507804508,0.4093654639739564,0.7006755288013325
0.1310101853513959,0.14576201665612085,0.1414804954535725,0.5363621736027347
0.3016523070196789,0.1604039569864634,0.19137601169020058,0.705129774579389
0.10180019896148218,-0.0332961401597387,0.13390171961184383,0.5087361232188471
0.2884397711327094,0.034266976445834214,0.5150507734127978,0.7045199990498848
0.40039546832495543,-0.4297060846032338,0.22657394976816572,0.45729601157566235
0.28239224511947847,-0.08936051489467974,0.3659141892803042,0.6870088150512377
0.5158536851763419,0.21890009258609258,-0.12357569100517575,0.6039479925508257
0.4831301795053255,0.12626090533730397,0.20757346361305887,0.7157030877634959
0.4501098566517234,0.02175129133034284,-0.06616420235221832,0.47641114750814034
0.44795047998831605,0.4021522525317476,0.4130187757014638,0.6814630015004134
0.3880729725866626,0.06840570333911347,0.21180767425551875,0.6365469678246995
0.47077294318734675,0.09773545743984255,0.4749579721973375,0.7337776932269697
0.5898335937407941,0.3439313972081322,0.2055827791007628,0.5972255241764155
0.5077083260614904,0.17350425871762076,0.5437144589481446,0.7596529771499866
0.524824462304408,-0.01287353703628997,0.049489357746037146,0.6761503272859051
0.4447179367641288,0.43923098594616244,0.4495930772087079,0.6906131800024543
0.40157440395851257,0.17690522425426183,0.04468118892264899,0.6047212196256041
0.42486739856850675,0.24620615896661358,0.4250157356912706,0.7042153281555021
0.5303507656391567,0.23169695150306774,0.22154704184334015,0.6791647373391867
0.6008437885288831,0.27668734598741856,0.1878227040342069,0.6672025702370854
-0.2014867460360788,-0.4660869772105447,0.11808060819943832,0.4483483333426218
0.17265951048199346,-0.0823286770894488,0.3778652138448686,0.7328329120341587
0.4125570377611435,-0.08069785918055042,0.1838576115766164,0.5775006849026465
0.3886744373593139,0.13941951508651163,0.1446318670186404,0.6748571060197597
0.05205531343180292,0.148288764960814,0.4246247575839059,0.5450642724311697
0.15666787751692038,0.1419143388840603,0.39282531143836563,0.6249378939985769
0.14118916003858975,0.17587439450045608,0.22326702277444685,0.6105708516188113
0.5025594767036973,0.18607606019925552,0.328685224604524,0.6716829151971206
0.4313937678784954,-0.42821456681918396,0.05471179082511452,0.628249483918813
0.46711954064829203,-0.011596765291409659,0.3866477408217564,0.7029448832224278
-0.20635727351595282,0.08753177106674147,0.1181051677254871,0.4900912571086715
0.20360983481225403,0.17924419496037217,0.4745824696903161,0.6823696240657863
0.1580615807184871,0.15231946668767474,0.2509361553422006,0.5438569974285858
0.34699665956940356,0.1860413201804969,0.43546960489529524,0.7223583505660515
0.38667320590468474,0.03405241012474344,0.15123455318106044,0.6036507780814107
0.4580951207331702,0.13580126453912464,0.3467992795528827,0.7179943187878333
0.46800622556662874,0.44111767955346376,-0.012870225160755824,0.5398728537159341
0.35989824023357375,0.12789890826716743,0.40936532580436075,0.671652741232677
0.5402721791532076,0.09054988977918652,0.21066745471476903,0.6140992321522034
0.3908366199507767,0.16016417953464,0.2906709804208948,0.6522769117052075
0.4752839238350608,-0.42904442720095665,0.11206953937711125,0.5328566282375912
0.44694520441190605,-0.05522209940209563,0.19604056890187266,0.6694587894095118
0.41943899040805754,-0.011710808481467326,0.2511328323459923,0.5922377236783203
0.4383911132531117,0.34723454686185096,0.41639196000004364,0.6644537947498231
0.502640957886547,0.11628809208971184,0.2439421433795987,0.6168438130897765
0.5008454644492161,0.14926561663164828,0.42457736602472435,0.6507930182946586
0.4404337330017354,0.2806204311555056,0.2686595485027744,0.6227682989630754
0.3319463419229027,0.16920782189429592,0.18963658200999117,0.6371457198944559
0.4695224161429436,0.24438696601469387,0.32664583135743924,0.6265531442561509
0.33338384653136965,0.24236251298466424,0.3311915053775307,0.7011006405766336
0.16901944298858435,-0.08235299214782156,0.1183507603897779,0.5333384614678427
0.3740110753480536,0.3175602388822677,0.11239597148406118,0.6614521352386848
0.5510865888017613,0.10863024058305927,0.07642693426883279,0.6651459733362914
0.5108516050236058,0.18094560708558902,0.31996569599024777,0.6847712539916658
0.42277300653154165,0.21784403332698027,0.19682325946467588,0.450555152845739
0.4062243272513499,0.08016135364691263,0.20322348037634813,0.6133497360617368
0.473116804124763,0.16660143255669219,0.1909939777568579,0.5042781642848329
0.44078019198573376,0.16840727726618976,0.41771612018238086,0.6967430984176437
0.49677049519653194,0.2097998018564915,-0.15708253728973692,0.5124570863731868
0.43441172909791714,0.23772403775646506,0.1957434317149322,0.6707694997066791
0.1973298047448164,0.35410020250311364,0.26163575235468584,0.5513631440725596
0.3651313983239411,0.041418494005180224,0.4432106904396531,0.6859643162490374
0.5283281609282451,0.46897209147078045,-0.2211155847817301,0.5493877497389433
0.39738481645477564,0.04658793851763684,-0.4225520166391495,0.7138299575729437
0.4043093213898018,0.027664416151495466,0.12023243071649276,0.5322896438550212
0.40271440238478295,0.37744259454831874,0.31462199905518246,0.6170072636831879
0.3637579367062901,0.07049304498652025,0.2276980426879286,0.5663204808243804
0.33972302145500965,0.16393330789125937,0.30010390926727587,0.6157961844735964
0.5421361909187586,0.13118837226680755,0.13395129874690298,0.5195769367309832
0.5740737320087351,0.3914606631469668,0.41690005046394735,0.6394763431221544
0.38183219382582245,0.22670687738693368,0.17239300644875735,0.5090017345478505
0.5862327779205408,0.01690233027252353,0.40306058279896323,0.7253309445118247
0.4434756582899372,0.09505250400091601,-0.029413384237685063,0.554690423975087
0.5268722681136762,0.16351261993497793,0.2303589315691637,0.6227795500395225
0.2982743845775617,0.30923391594300664,0.00991072443307771,0.5331820343416535
0.4438716082658469,0.27389341828698405,0.11282640029421136,0.7055344689419064
