age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.013300032855635604,0.01137172461631145,-0.13698198024096975,0.13052064256124818,cornet_z_sl,imagenet_oneface,aIT
5,FFA,0.1946533491319904,0.014532667897681328,-0.0036464194846529303,0.3237354435795972,cornet_z_sl,imagenet_oneface,aIT
5,A1,0.057711467596043675,0.01186331240956328,-0.0656282093211906,0.18426664310502666,cornet_z_sl,imagenet_oneface,aIT
5,EVC,0.2156387864998674,0.018042718577241365,-0.0543010656349484,0.351918307902667,cornet_z_sl,imagenet_oneface,aIT
6,LOC,-0.016035090032583195,0.015505410462697985,-0.20395043785407535,0.1448237702612874,cornet_z_sl,imagenet_oneface,aIT
6,FFA,0.08358493891682674,0.013100132700346325,-0.07338171427011742,0.21197236946250608,cornet_z_sl,imagenet_oneface,aIT
6,A1,0.1468584973187041,0.010516478639203658,0.014850478624542663,0.25013156008519605,cornet_z_sl,imagenet_oneface,aIT
6,EVC,0.13076456554472576,0.012272092492947787,-0.031349921914739835,0.24152221023885634,cornet_z_sl,imagenet_oneface,aIT
7,LOC,0.02952611475267698,0.009007830367687755,-0.06297144983225227,0.12801601547528757,cornet_z_sl,imagenet_oneface,aIT
7,FFA,0.1956498767290914,0.011980089360200934,0.03237105295678012,0.2945676805245571,cornet_z_sl,imagenet_oneface,aIT
7,A1,0.1085422070535522,0.006947982251476944,0.03377903832941629,0.18251664999286416,cornet_z_sl,imagenet_oneface,aIT
7,EVC,0.1608983620916243,0.016819434678621056,-0.08754899429223585,0.298096557991479,cornet_z_sl,imagenet_oneface,aIT
18,LOC,0.0784894054310952,0.008518988421329496,-0.023737902176374892,0.18021097954885604,cornet_z_sl,imagenet_oneface,aIT
18,FFA,0.1672099562874066,0.01532738489588028,-0.06809221298316322,0.28611656436189065,cornet_z_sl,imagenet_oneface,aIT
18,A1,0.1972744308122598,0.006061802627629089,0.09884295281815726,0.2525106199268316,cornet_z_sl,imagenet_oneface,aIT
18,EVC,0.14111462858509027,0.016106197815674135,-0.03796985953324181,0.2710864406843491,cornet_z_sl,imagenet_oneface,aIT
