LOC,FFA,A1,EVC
0.24937002418611073,0.3353687156834479,0.07446540984145159,0.3074930730120456
0.4766551760642287,0.027054231488811496,0.051852653584668264,0.40776962812770395
0.27143843850345306,0.2502528572603955,0.32011769730934725,0.5711050066595242
0.4245230544572883,0.30989195797383484,0.29772365316028887,0.3362151341838954
0.1288414534507227,0.4587008121811827,-0.1851716159228304,0.40380506663240806
0.19536102886270315,0.447168768858326,0.010982536082668599,0.28430180689003626
0.4784377006728077,0.46154664465061784,0.28029115062608173,0.3305551217984548
0.42077767698736246,0.39580395196558393,0.4206783293080308,0.2572727030724903
0.12035945987195137,0.4788945204506882,0.3621890144498367,0.2316656655073369
0.4541372320409154,0.39211167068126546,0.5307109434457815,0.2503603038844706
0.23913499455283596,0.34034426945592117,0.2980479222659835,0.4064159751947035
0.5297115740287648,0.38051004881055855,0.4257952615426854,0.15938836217302801
0.34913970601290856,0.37492969619626537,0.3478064779214875,0.44093923496466814
0.5733135397799648,0.2290728409988286,-0.0666856698891653,0.38420815109911305
0.2321285060702394,0.09912554752821487,0.3028260268588827,0.5003344811735203
0.46921439881640775,0.27282678187384707,0.4262234081296888,0.40244100139914324
0.3202983725148234,0.5382425015167907,0.27074961622776456,0.47552469039623685
0.5642698771397275,0.29542383115714965,0.3586101610531501,0.43706227817597565
0.5397069787157174,0.17934769859868677,0.347381018491397,0.4291312497430254
0.22574598029424095,-0.09936303146985395,0.4224073325648247,0.39114960371596336
0.04115244182927998,0.3394278662540931,0.26293950851876396,0.3784142117247386
0.41208109517392544,0.4344644844158811,0.38822352623953205,0.5007532363394304
0.1694093186897386,0.47288573704117215,0.3307815407068712,0.4353230040160765
-0.4349976463147302,0.410632733077458,0.41680608301083666,0.36076118855893446
0.4224630823825239,0.4444935178063138,0.32176432115939296,0.4877096007095698
0.4315690083164231,0.2863280439974159,0.19748228549526234,0.391437077638889
0.23106284595885665,0.02509026773479266,0.3076791701205143,0.343665658029738
0.4617996344578931,0.11155930524159217,0.24030207868608353,0.29653371259568684
0.15241848481020404,0.313947866091529,0.2877974930710238,0.47803454720782923
0.4980367614026158,-0.032092121440200676,0.41580023316779485,0.3201360471234972
0.5274641146684897,0.40958183165880396,0.32358441252989406,0.30108949517416106
0.5366501854702583,0.3500317108992335,0.23859328710712444,0.31765630113884935
0.4974652410786231,0.37015071842378483,0.25893996144369036,0.4708849506609778
0.3187505832035736,0.2559472938557977,0.4670656089146413,0.39759493147656516
0.4707045806977545,0.36410940977015843,0.1520161548286239,0.5881946641440574
