age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.0980773580939027,0.022623127352995213,-0.1326261687166489,0.3414045965084007,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,FFA,0.1144739725322399,0.024151041763446655,-0.16815047168294633,0.361304280041994,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,A1,-0.004372368384968619,0.02237012877687532,-0.21794941205951657,0.27035917521439684,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,EVC,0.2060534808590454,0.015881120165194936,0.033608322837282226,0.3887023816315246,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,lLOC,0.12084799880732026,0.01852195451915885,-0.049535826720449344,0.32089184619740774,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,lFFA,0.062145870576737004,0.02327477549614711,-0.25325679580257343,0.27408807237183297,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,lA1,0.13279237519574602,0.02442167085371491,-0.13141034642298513,0.353863560847999,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,lEVC,0.19647940651073104,0.015943122404305253,0.04762590099055435,0.3770654183965352,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,rLOC,0.043844397946209944,0.020422528002427342,-0.19260441404062145,0.27089272278212717,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,rFFA,0.06412554544218708,0.018125883874303965,-0.17067681830239628,0.26601363734555916,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,rA1,-0.1279992476817962,0.01828134343727455,-0.32395255545015783,0.06022559613481244,cornet_z_sl,imagenet_noface,vggface,pIT,V1
infant,rEVC,0.21260636765507873,0.015435894396407083,0.0070606245877833824,0.38542068863600126,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,LOC,0.3891025999640499,0.01518417420783565,0.1807802079443433,0.5404473371360148,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,FFA,0.4134555262576848,0.017717926697329665,0.17710900812048336,0.5510088212288644,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,A1,0.17579779123438852,0.026260645379429483,-0.20699751300873578,0.4106875895314902,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,EVC,0.3703285026547036,0.009869047650495504,0.276109244450831,0.45710156905645544,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,lLOC,0.2893743765237846,0.021033079310672442,-0.04034308426307663,0.4519634369145011,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,lFFA,0.2634270293479483,0.02973535936419869,-0.23873286294704535,0.5045712216017222,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,lA1,0.13996054659387533,0.022803378993292937,-0.16197716705489454,0.3741963664097087,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,lEVC,0.33533460572283474,0.009168290858783958,0.2202170771066856,0.41280660965851057,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,rLOC,0.38164969876571514,0.014686779708614319,0.20594090776665133,0.5179941350971118,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,rFFA,0.41270622303661597,0.015896529808423546,0.23447281971617653,0.5705389813158642,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,rA1,0.21532387694827598,0.026339403441696375,-0.17407618040982625,0.4629963547347913,cornet_z_sl,imagenet_noface,vggface,pIT,V1
adult,rEVC,0.3318336374941899,0.009246880951782962,0.2261030853036122,0.43047217871001886,cornet_z_sl,imagenet_noface,vggface,pIT,V1
