age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.11114960287632936,0.02636385697277614,-0.1887907712475848,0.35932957915094477,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,FFA,0.36718380309782267,0.017469652862443855,0.1814750531953581,0.5110045612857188,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,A1,-0.005491033768593024,0.0262305562278144,-0.2783342694626425,0.2624921897972132,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,EVC,0.33637475571541187,0.014462157790595955,0.12893940088288927,0.4618008204464542,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,lLOC,0.06920753629300928,0.020711695574064024,-0.1868496066006411,0.27425598088164826,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,lFFA,0.2491267311630336,0.020397985813896673,-0.05398467213274821,0.4396178175491068,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,lA1,0.14820404632510886,0.023840830893280707,-0.1453213501170536,0.36928564464020797,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,lEVC,0.341186128821721,0.017350922644726145,0.10060778491808672,0.47482006912110275,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,rLOC,0.07224143836042807,0.020590459833471582,-0.1676453240767815,0.2817306906082899,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,rFFA,0.4215234716630754,0.01387526018769862,0.2503479788393601,0.5851507937118293,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,rA1,-0.11321609215993274,0.021281171927435266,-0.30779051910139626,0.19284719527523542,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
infant,rEVC,0.28154277395003763,0.01670199224141342,0.06340969041611187,0.43638058526319495,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,LOC,0.06843522555574824,0.016638733530015003,-0.15147102903194776,0.2300391002731814,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,FFA,0.1574311118818773,0.018628577728567654,-0.05915187318131537,0.3436575718080746,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,A1,0.06338106625848246,0.020807488562290487,-0.15379712000558582,0.2409050611393873,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,EVC,0.29155023585348583,0.008134700230914789,0.20106919510638357,0.37700354850993556,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,lLOC,0.09069398274135734,0.016269106301610565,-0.07202900013117705,0.28426332691820194,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,lFFA,0.11947396641830409,0.015491759691750134,-0.10525891892770298,0.2742293044343138,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,lA1,0.09938180494143052,0.020993653596434833,-0.12834565992212066,0.27718595833797516,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,lEVC,0.331531716689074,0.007599590960878162,0.23350272355221094,0.41891517173782045,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,rLOC,0.05550769655248693,0.018745711787377235,-0.19344302784582804,0.2514865712459944,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,rFFA,0.19431996515569255,0.021098397376119356,-0.13076891220943693,0.3539698111150195,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,rA1,0.058445362846708766,0.01901414020863823,-0.1298722520559385,0.2547940348789667,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
adult,rEVC,0.19486614876549824,0.013049533434503971,0.06886905295149243,0.3231431641206554,cornet_z_sl,imagenet_noface,imagenet_noface,V1,aIT
