age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.036061972985017364,0.012462036951858036,-0.11192384444502895,0.16934515076395473,cornet_z_sl,vggface,pIT
5,FFA,0.09421995186332284,0.01821835081879886,-0.0907771111245986,0.30517278071920767,cornet_z_sl,vggface,pIT
5,A1,0.04928250164096968,0.009890309393896356,-0.07432224983260943,0.15987474693529585,cornet_z_sl,vggface,pIT
5,EVC,-0.04652550409841748,0.021107861177923033,-0.29681373372304665,0.1628884901643824,cornet_z_sl,vggface,pIT
6,LOC,-0.006631987937748223,0.008353233568031701,-0.09096347229245473,0.09347686681795901,cornet_z_sl,vggface,pIT
6,FFA,0.06113246846030883,0.0143313369962143,-0.13027358650916143,0.19219687104129615,cornet_z_sl,vggface,pIT
6,A1,0.06699019706910636,0.009339104624462842,-0.07315571408490748,0.14415601360435157,cornet_z_sl,vggface,pIT
6,EVC,0.10264619422807918,0.010566471299476762,0.021122790836577886,0.1958866674446805,cornet_z_sl,vggface,pIT
7,LOC,-0.056959898995323874,0.013717543554028513,-0.20902935603890158,0.06785277911782754,cornet_z_sl,vggface,pIT
7,FFA,0.22893258488248516,0.009473038764080897,0.1360513199903445,0.34253956750544917,cornet_z_sl,vggface,pIT
7,A1,0.07292570731344662,0.010905975451372629,-0.06541642286407125,0.17786763091006308,cornet_z_sl,vggface,pIT
7,EVC,0.2214304860095591,0.017317462284000905,0.0022483399321095144,0.40215215382461184,cornet_z_sl,vggface,pIT
18,LOC,0.15490741360908306,0.00808094488018639,0.07366390194757642,0.25264753247327154,cornet_z_sl,vggface,pIT
18,FFA,0.1956879115639552,0.009183909539658188,0.07480427112966181,0.2783307036688589,cornet_z_sl,vggface,pIT
18,A1,0.0851203328148539,0.005908607728576965,0.020478883524093622,0.1461390567898081,cornet_z_sl,vggface,pIT
18,EVC,0.20880135868219146,0.014263825467800893,0.027750090888629075,0.29476006047303777,cornet_z_sl,vggface,pIT
