age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.20243376821829473,0.023378458107174052,-0.08824036267303861,0.4196389818189162,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,FFA,0.26672410348832776,0.01786186908543709,0.042171757123586694,0.445619898708195,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,A1,0.03799959375255994,0.02640224719256378,-0.30006098585780844,0.27414245385171776,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,EVC,0.33782833493417536,0.021889120593105636,0.052544247877298576,0.5219183107561756,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,lLOC,0.21841819984460875,0.025556563521097413,-0.09917863876894976,0.4529142095710762,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,lFFA,0.24501956756513782,0.024248443432313922,-0.07056648672240325,0.4641743214466992,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,lA1,0.21301809702100133,0.024132034302553836,-0.10747156422848891,0.4221195860993933,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,lEVC,0.2989736268443197,0.021909095042490948,0.042976109660525647,0.5149136783912692,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,rLOC,0.03923964780802433,0.019544802233069473,-0.20733653654411704,0.2602601639921963,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,rFFA,0.2335817684266835,0.016561719883032545,0.05639390479443195,0.3692561821109972,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,rA1,-0.011480642116111928,0.022666856943194577,-0.2562658219808255,0.2191788426139078,cornet_z_sl,imagenet_noface,vggface,V2,V4
infant,rEVC,0.2979461595988651,0.023716295908903205,-0.08507559973747816,0.4499909184928971,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,LOC,0.17381401461739482,0.018737690752939264,-0.09316656861176015,0.3476517508557301,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,FFA,-0.043439369581692276,0.02180127217763652,-0.34373460620286345,0.1920533791486659,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,A1,-0.17623776344976858,0.025607796557065705,-0.44691191485045384,0.07224062179943162,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,EVC,0.4101098778831524,0.010392134296818095,0.3098290041289917,0.5096103097563008,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,lLOC,0.20971751185642507,0.013851876743086869,0.08398296893183178,0.3916578859746036,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,lFFA,-0.03957946924341872,0.0212345929758319,-0.31716007705597715,0.17967743955041937,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,lA1,-0.1435748480375252,0.026373413683342704,-0.42110205331543404,0.06709399161903748,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,lEVC,0.4431979735563488,0.009428752989598109,0.33755161104522446,0.539440074606217,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,rLOC,0.19440856272849324,0.022341153795990776,-0.13162177597895683,0.37257610865377705,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,rFFA,-0.032666456633534506,0.014308880237791042,-0.21336672110338256,0.13979452248945615,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,rA1,-0.17841889807985845,0.02732033738904939,-0.4599697413365048,0.07720015792508506,cornet_z_sl,imagenet_noface,vggface,V2,V4
adult,rEVC,0.30951202974491343,0.011845475373958124,0.14256178116531526,0.4418066129957416,cornet_z_sl,imagenet_noface,vggface,V2,V4
