age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.662138063287581,0.010239667345354257,0.5316112513873377,0.7545475471458007,0.7927532755625496,cornet_z_sl,vggface,aIT
infant,A1,0.6381172589954781,0.014394261190047589,0.36983965705615146,0.7194799886086767,0.6339692228281726,cornet_z_sl,vggface,aIT
infant,EVC,0.5655399630333083,0.018903147233134947,0.319998624261246,0.7313267764506272,0.8126906160164996,cornet_z_sl,vggface,aIT
infant,lFFA,0.633397338441203,0.011440562391211748,0.5120035759307535,0.733289152225316,0.6803143829661209,cornet_z_sl,vggface,aIT
infant,lA1,0.5730150425355406,0.023553447613015168,0.19057664086789722,0.7216847185076356,0.5051350638647174,cornet_z_sl,vggface,aIT
infant,lEVC,0.5870092319030367,0.01717026472760522,0.34795434146312415,0.7306560053331494,0.7807250755807855,cornet_z_sl,vggface,aIT
infant,rFFA,0.586546794817731,0.012279387484689444,0.434090199561811,0.7078735754518186,0.809502567593724,cornet_z_sl,vggface,aIT
infant,rA1,0.44930125394988424,0.014198238691828428,0.25986713736587946,0.5954130103241863,0.6678608282149848,cornet_z_sl,vggface,aIT
infant,rEVC,0.4890911054981116,0.013937084380600926,0.31411661757132847,0.6161874914137799,0.8177717605613699,cornet_z_sl,vggface,aIT
adult,FFA,0.6121751321179184,0.012726419350777202,0.4883128505620964,0.7184516172142643,0.8355601530755986,cornet_z_sl,vggface,aIT
adult,A1,0.6632786953689931,0.007171437451608228,0.5759560514299679,0.7309226140948417,0.8780745961451615,cornet_z_sl,vggface,aIT
adult,EVC,0.5780176057651031,0.008458791011481285,0.4978317821749905,0.6666028025478256,0.8116762384678243,cornet_z_sl,vggface,aIT
adult,lFFA,0.5906738068285567,0.016535835356100242,0.3469390111910419,0.7206899446117809,0.7843601598247235,cornet_z_sl,vggface,aIT
adult,lA1,0.6586390478792077,0.009013656398253245,0.5554107915605596,0.7406344893600586,0.8463779244398082,cornet_z_sl,vggface,aIT
adult,lEVC,0.49472737468713013,0.013864441899321244,0.321869987645635,0.6323306189163214,0.7249395278003525,cornet_z_sl,vggface,aIT
adult,rFFA,0.5225626374638805,0.016600383449295302,0.35568953219244615,0.638379871571004,0.8173925809476172,cornet_z_sl,vggface,aIT
adult,rA1,0.560129632648421,0.01404078324234701,0.42102887951142215,0.7563517520686427,0.8817956475696335,cornet_z_sl,vggface,aIT
adult,rEVC,0.09068238065125966,0.021280027556960405,-0.16515637926467053,0.30516012314590163,0.7373247301677567,cornet_z_sl,vggface,aIT
