age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,-0.07999772318147973,0.019759276912957487,-0.35159561135003825,0.1543904733473967,cornet_z_sl,vggface,vggface,decoder,aIT
infant,FFA,-0.021925282587054336,0.031292082244851714,-0.4125650318830874,0.22170749759499767,cornet_z_sl,vggface,vggface,decoder,aIT
infant,A1,-0.14457646247377137,0.023283821892096653,-0.36919903621535355,0.10090883449823151,cornet_z_sl,vggface,vggface,decoder,aIT
infant,EVC,0.09273067169956102,0.0324915673764934,-0.28663690527816554,0.34855793273321034,cornet_z_sl,vggface,vggface,decoder,aIT
infant,lLOC,0.02045240745687086,0.02646521433206761,-0.2952248047984635,0.2403140713835671,cornet_z_sl,vggface,vggface,decoder,aIT
infant,lFFA,-0.05036316422756514,0.029516166914171447,-0.42527697398098374,0.18895897955171853,cornet_z_sl,vggface,vggface,decoder,aIT
infant,lA1,-0.152239297122702,0.02221232810945251,-0.4030877149495604,0.0895819594556992,cornet_z_sl,vggface,vggface,decoder,aIT
infant,lEVC,0.10961890236645243,0.03149193790966948,-0.27446775947727053,0.34310345575577855,cornet_z_sl,vggface,vggface,decoder,aIT
infant,rLOC,-0.07665110652641577,0.025474485307061673,-0.3556641297956899,0.19288653286697113,cornet_z_sl,vggface,vggface,decoder,aIT
infant,rFFA,-0.05807757426321338,0.027913111586924007,-0.34373960480795007,0.21282307977576173,cornet_z_sl,vggface,vggface,decoder,aIT
infant,rA1,-0.01305838080063641,0.024387046279036827,-0.2560780730189932,0.23469564229526457,cornet_z_sl,vggface,vggface,decoder,aIT
infant,rEVC,0.0047256148343484,0.034728562517590184,-0.3266888646573976,0.329463466324316,cornet_z_sl,vggface,vggface,decoder,aIT
adult,LOC,0.5235147196968779,0.016165487591282106,0.36899235309281253,0.7097839619415113,cornet_z_sl,vggface,vggface,decoder,aIT
adult,FFA,0.16507375145363068,0.02622417842182459,-0.28342008544489733,0.3508060423641493,cornet_z_sl,vggface,vggface,decoder,aIT
adult,A1,0.05042464021352568,0.02156539736263593,-0.2019800226028106,0.22240361192131555,cornet_z_sl,vggface,vggface,decoder,aIT
adult,EVC,0.33139767640911827,0.019017622490625677,0.09127885200493394,0.4695018662193641,cornet_z_sl,vggface,vggface,decoder,aIT
adult,lLOC,0.4091511925064498,0.0170320277026032,0.19543757995964534,0.5927339773389583,cornet_z_sl,vggface,vggface,decoder,aIT
adult,lFFA,0.11165538623184273,0.02926475482431329,-0.330954100817843,0.3389979799687163,cornet_z_sl,vggface,vggface,decoder,aIT
adult,lA1,0.029639895962101988,0.021187203930117037,-0.2349946903641205,0.1995445594733601,cornet_z_sl,vggface,vggface,decoder,aIT
adult,lEVC,0.28066784840278564,0.018927575812131222,0.031900811494694974,0.4085028425202488,cornet_z_sl,vggface,vggface,decoder,aIT
adult,rLOC,0.5123200351185271,0.017912630313530773,0.22584260079428356,0.6589180120309008,cornet_z_sl,vggface,vggface,decoder,aIT
adult,rFFA,0.17310517629823732,0.025061302773929962,-0.23161273783930292,0.37614300919812316,cornet_z_sl,vggface,vggface,decoder,aIT
adult,rA1,0.02303165834580375,0.023754430138135506,-0.24297069031818405,0.2591052126199825,cornet_z_sl,vggface,vggface,decoder,aIT
adult,rEVC,0.3656470106796701,0.014495629089092762,0.15481223861509588,0.4773312136495383,cornet_z_sl,vggface,vggface,decoder,aIT
