LOC,FFA,A1,EVC
0.5755818701399613,0.5315140891071908,-0.2962279853575537,0.1921448852948815
0.5147262321696757,0.19765955803280363,0.1287426723225638,0.313034742543208
0.40223320720776845,0.2029406879070421,0.246851046028597,0.11532174505630269
0.42875372994796546,0.3215080278815427,0.08187279044480018,0.4781368785647637
0.4772940437461863,0.653133476068416,0.058037198655614256,-0.15016658177097034
0.2546637568875362,0.4322348324438856,0.2924522438364551,0.5648283453986651
0.7107058752793783,0.6684654006504617,0.10967067381145869,0.47936837832610885
0.5255495681732523,0.42985727351158276,0.3580055406119745,0.23375157741831348
0.46937603320989973,0.6082530819642314,-0.2067273744331925,0.12965916742932568
0.3295151270166519,0.4469912391617781,0.09055910688188694,0.30881275659344065
0.499133064565474,0.5829544563022419,-0.028792279294355263,0.3867138878651234
0.4620549858262648,0.47539067739746155,0.1294546917357818,0.23948611192652816
0.6857958922026475,0.4859764567741767,0.006471334840143062,0.069205235510484
0.5211823385575914,0.3023581843259379,0.2528928281651091,0.38041300477453666
0.45436828050285866,0.5100634339757265,0.057474983354239284,0.10211810672596612
0.3621187263716081,0.35846733769553213,0.22893237732766855,0.40324373223416116
0.44612941954046753,0.6356047322250227,-0.0924445907803161,0.37143658641243105
0.39112822551676907,0.45600606035842167,0.13653110727922443,0.22319504438204651
0.5702478386190185,0.6408290044268248,-0.2641972484456751,0.1754803459167622
0.42615357383975905,0.369172889044363,0.15594259745323566,0.30845526156457065
0.5493155478583847,0.3144312651598236,-0.042091934250131816,0.00021444255759923056
0.5993685807247215,0.37302376149490934,0.38316351138320653,0.5019850860500114
0.38678822292615034,0.4919738814114634,-0.24949507395229728,0.5493304928146261
0.3838434227143231,0.31856268072328064,-0.13938893093681246,0.05887486003319238
0.633053315749122,0.6441131704363835,-0.2912449676111212,0.08569288708296939
0.5484058962504965,0.47018315447256215,-0.06383162963954725,0.18011049077956864
0.5680615326314099,0.536264185557021,-0.02456658661415024,0.11275379115648798
0.3695404922168764,0.45506843445186573,0.35963189359190717,0.48549138816173604
0.28163936226585284,0.4891552929670697,0.03662491279589552,-0.04179253176686681
0.35783710802687346,0.17767687314803085,0.11745792420664183,0.5182074611130117
