age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,-0.0029223562520825598,0.031825289932621084,-0.43932074759073764,0.3247962440189399,cornet_z_sl,imagenet_noface,V1
infant,FFA,0.2463003432879922,0.033476593687532134,-0.2427666410683684,0.5339747951653304,cornet_z_sl,imagenet_noface,V1
infant,A1,0.01700749623859699,0.02269982009506596,-0.22763880576116027,0.2746283983361347,cornet_z_sl,imagenet_noface,V1
infant,EVC,0.2951922646558867,0.02173921163281537,0.08971790560911137,0.511469530639082,cornet_z_sl,imagenet_noface,V1
adult,LOC,0.33233291592811975,0.025783284114700163,-0.06466973110612206,0.5836814185211582,cornet_z_sl,imagenet_noface,V1
adult,FFA,0.23346011659352273,0.027305196570972756,-0.16851507594680767,0.48069893640234707,cornet_z_sl,imagenet_noface,V1
adult,A1,0.08096891607409043,0.02215777368252261,-0.1581205206474535,0.30205107153742067,cornet_z_sl,imagenet_noface,V1
adult,EVC,0.23075162256783854,0.018482930173166514,-0.004567583706897634,0.43813629467597054,cornet_z_sl,imagenet_noface,V1
infant,LOC,0.0690265774989482,0.03343333383834043,-0.3844545379031116,0.44288216951670045,cornet_z_sl,imagenet_noface,V2
infant,FFA,0.3137601148689925,0.024263583385586526,-0.02796985960958485,0.5183007648217025,cornet_z_sl,imagenet_noface,V2
infant,A1,0.04288107614434661,0.02459795570247226,-0.23812405154532804,0.30390848933124703,cornet_z_sl,imagenet_noface,V2
infant,EVC,0.3937968615970998,0.018930142001170765,0.14512483479614716,0.5856203463128911,cornet_z_sl,imagenet_noface,V2
adult,LOC,0.37407499844202746,0.016925386453037202,0.13015201927143463,0.5276880114660406,cornet_z_sl,imagenet_noface,V2
adult,FFA,0.15848715249741846,0.01867228853805315,-0.05592815689834163,0.35633046007135893,cornet_z_sl,imagenet_noface,V2
adult,A1,0.05558000726563942,0.02706735782270166,-0.2955230466320627,0.33358467106146905,cornet_z_sl,imagenet_noface,V2
adult,EVC,0.6074906251839726,0.01344521689592875,0.46258238340476354,0.7361539915963243,cornet_z_sl,imagenet_noface,V2
infant,LOC,0.13865371053799458,0.03143208117242221,-0.20126755166260854,0.44305068131039643,cornet_z_sl,imagenet_noface,V4
infant,FFA,0.1662797214764379,0.029696719832844824,-0.2069023863260371,0.44370455250343316,cornet_z_sl,imagenet_noface,V4
infant,A1,0.03079066561367495,0.02416033587944691,-0.2899185497534188,0.28820449696295286,cornet_z_sl,imagenet_noface,V4
infant,EVC,0.15777799000770093,0.024187355395646287,-0.1423994549894238,0.40678712403175177,cornet_z_sl,imagenet_noface,V4
adult,LOC,0.29329876383597164,0.022977947246377556,0.06673492620406812,0.5492510102442327,cornet_z_sl,imagenet_noface,V4
adult,FFA,0.11308182776026383,0.03289771409996104,-0.31245505730789963,0.4358850815817166,cornet_z_sl,imagenet_noface,V4
adult,A1,0.2592889806082074,0.018840999011743336,0.02767409068594168,0.46957856109271773,cornet_z_sl,imagenet_noface,V4
adult,EVC,0.42168707206620587,0.02328616075454389,0.11109002908277228,0.6245577485696906,cornet_z_sl,imagenet_noface,V4
infant,LOC,0.01612062014292944,0.028162354085776588,-0.3275849501167351,0.33426235389071074,cornet_z_sl,imagenet_noface,pIT
infant,FFA,0.09438638889851032,0.031966950880166066,-0.3090819237112371,0.4362871140021956,cornet_z_sl,imagenet_noface,pIT
infant,A1,-0.010292650824084086,0.02043688736746849,-0.22156660829336777,0.2388868389610453,cornet_z_sl,imagenet_noface,pIT
infant,EVC,0.07353700273449196,0.029480561391632187,-0.32877572277564615,0.42014020687260795,cornet_z_sl,imagenet_noface,pIT
adult,LOC,0.3017150415153734,0.02871641206132022,-0.10202122969779301,0.5592860651683765,cornet_z_sl,imagenet_noface,pIT
adult,FFA,0.3129846236712299,0.022175295910363903,0.03118559264967728,0.5223453894964767,cornet_z_sl,imagenet_noface,pIT
adult,A1,0.23155686826167887,0.022447221269991047,-0.07096813932716126,0.4624126950852785,cornet_z_sl,imagenet_noface,pIT
adult,EVC,0.4090828856780696,0.015166120959132634,0.23590070026911603,0.5536326387992418,cornet_z_sl,imagenet_noface,pIT
infant,LOC,-0.05743766383184873,0.024028558716439368,-0.35677931769938065,0.20029790553030843,cornet_z_sl,imagenet_noface,aIT
infant,FFA,-0.030169511870455374,0.03045004820656264,-0.3556925717520324,0.3408739167030129,cornet_z_sl,imagenet_noface,aIT
infant,A1,-0.020200325538679103,0.023578825454939552,-0.26734674261293856,0.2520851186537905,cornet_z_sl,imagenet_noface,aIT
infant,EVC,0.11185739975816722,0.03238470363482545,-0.2963733432740604,0.4338445222639435,cornet_z_sl,imagenet_noface,aIT
adult,LOC,0.434100348673548,0.02252889314612751,0.19356713932467856,0.6752872074710323,cornet_z_sl,imagenet_noface,aIT
adult,FFA,0.38790721850992704,0.022417076511917253,0.027688265062586197,0.5464904231696945,cornet_z_sl,imagenet_noface,aIT
adult,A1,0.0954305248872891,0.019408941844305153,-0.11864263283085723,0.2735607904517886,cornet_z_sl,imagenet_noface,aIT
adult,EVC,0.5334921777596066,0.024578507640503008,0.24377065973763054,0.7605605738057837,cornet_z_sl,imagenet_noface,aIT
infant,LOC,-0.05809329193534996,0.03322970195291829,-0.41960447345175916,0.3687277702512639,cornet_z_sl,imagenet_noface,decoder
infant,FFA,0.003933781178524005,0.033945600509739104,-0.3710705623296075,0.343497604846657,cornet_z_sl,imagenet_noface,decoder
infant,A1,0.08890867794012382,0.025978812642819735,-0.15989384822756866,0.4150259012957623,cornet_z_sl,imagenet_noface,decoder
infant,EVC,0.10595705289418136,0.02784709239134022,-0.15435501463175197,0.41714045936227206,cornet_z_sl,imagenet_noface,decoder
adult,LOC,0.1896071241705799,0.03129431378964017,-0.27642934995696417,0.46770308683845147,cornet_z_sl,imagenet_noface,decoder
adult,FFA,0.49749772049045893,0.019386166340779946,0.33505827212668776,0.6691811268658568,cornet_z_sl,imagenet_noface,decoder
adult,A1,0.14241409580010467,0.020331596532251413,-0.14098882498430051,0.34338032631242094,cornet_z_sl,imagenet_noface,decoder
adult,EVC,0.20162032246244802,0.0224199967328017,-0.05985079033904739,0.42023483334737377,cornet_z_sl,imagenet_noface,decoder
infant,LOC,0.07167533769764718,0.031146092037668525,-0.2938103819201787,0.407154982417658,cornet_z_sl,imagenet_oneface,V1
infant,FFA,0.2779260783130706,0.03176658579317574,-0.11045604583277659,0.547221158314916,cornet_z_sl,imagenet_oneface,V1
infant,A1,-0.021698667513858086,0.0293082322079574,-0.3627562907003838,0.29909766323360043,cornet_z_sl,imagenet_oneface,V1
infant,EVC,0.3088920399219204,0.02455054494675076,-0.058560508847546516,0.5106916861510212,cornet_z_sl,imagenet_oneface,V1
adult,LOC,0.42752439772829215,0.025673845142696907,0.13420381156227082,0.6749883647838765,cornet_z_sl,imagenet_oneface,V1
adult,FFA,0.3155635720818515,0.03142509207174277,-0.09718253768241605,0.6164848639127833,cornet_z_sl,imagenet_oneface,V1
adult,A1,0.04460439274463952,0.029826135137451516,-0.34019593406429915,0.2923275501657342,cornet_z_sl,imagenet_oneface,V1
adult,EVC,0.3248895401870931,0.0239774186316175,0.08159531956133183,0.5850533255924583,cornet_z_sl,imagenet_oneface,V1
infant,LOC,0.058970953717251036,0.029431604859962282,-0.29848044277118446,0.4083706299193216,cornet_z_sl,imagenet_oneface,V2
infant,FFA,0.17823302115386397,0.033889064083178676,-0.24800740536028926,0.5054438620548086,cornet_z_sl,imagenet_oneface,V2
infant,A1,0.015251969492195878,0.025068598774476467,-0.28700304673756294,0.28572367355443,cornet_z_sl,imagenet_oneface,V2
infant,EVC,0.3491569241072556,0.02087389535078259,0.07599149100335431,0.5596862198321921,cornet_z_sl,imagenet_oneface,V2
adult,LOC,0.2801143615668191,0.019554370269113882,0.003180451842864085,0.46157776500437464,cornet_z_sl,imagenet_oneface,V2
adult,FFA,0.14573755813331699,0.023430741882621044,-0.142712598483054,0.36182369169209133,cornet_z_sl,imagenet_oneface,V2
adult,A1,-0.013106188203661238,0.026041180921588036,-0.2859786897545805,0.32899810871534624,cornet_z_sl,imagenet_oneface,V2
adult,EVC,0.5475317106097787,0.01632153435319672,0.3647449456484335,0.6952620724478783,cornet_z_sl,imagenet_oneface,V2
infant,LOC,0.08868052093453643,0.02737164161269637,-0.20143338490933202,0.40906091153142715,cornet_z_sl,imagenet_oneface,V4
infant,FFA,0.23514493001007974,0.0325772908118587,-0.13381968196911315,0.5255612558161761,cornet_z_sl,imagenet_oneface,V4
infant,A1,0.005859264396935116,0.02746057115839365,-0.2910194701295624,0.3292384486578139,cornet_z_sl,imagenet_oneface,V4
infant,EVC,0.1936508163871538,0.02735475517435646,-0.16904194031270645,0.44061919100224267,cornet_z_sl,imagenet_oneface,V4
adult,LOC,0.34396575173288574,0.021412942384293768,0.012907607753290381,0.5394147024057159,cornet_z_sl,imagenet_oneface,V4
adult,FFA,0.09712703465592883,0.028962370253166496,-0.2968149377132619,0.381212575664747,cornet_z_sl,imagenet_oneface,V4
