age,roi,corr,seed_age,seed_roi,se
adult,lLOC,0.5029050398622303,adult,FFA,0.02661226348912056
adult,lFFA,0.8263895466477337,adult,FFA,0.01150213884961505
adult,lA1,0.338480474859786,adult,FFA,0.03685937245083125
adult,lEVC,0.245834714351789,adult,FFA,0.023566794029371285
adult,rLOC,0.6979709828945236,adult,FFA,0.01782588723977194
adult,rFFA,0.7708703749607038,adult,FFA,0.022485593087159826
adult,rA1,0.25255019782879656,adult,FFA,0.03867536435397514
adult,rEVC,0.37066547846818254,adult,FFA,0.026279514903270667
infant,LOC,-0.012513254350528167,adult,A1,0.04389806193951566
infant,FFA,0.1355266067548904,adult,A1,0.046789020869527326
infant,A1,0.06897457726408937,adult,A1,0.054861984327083516
infant,EVC,-0.05332471921138389,adult,A1,0.03917037742512185
infant,lLOC,-0.031786902237204144,adult,A1,0.0408531373360165
infant,lFFA,0.15807101628554263,adult,A1,0.03445308343959079
infant,lA1,0.035214551240466886,adult,A1,0.037224086299020936
infant,lEVC,-0.04652002640014673,adult,A1,0.031340303207675946
infant,rLOC,0.05611088105477422,adult,A1,0.03788211041289315
infant,rFFA,0.09747394600594698,adult,A1,0.0440170280539019
infant,rA1,-0.029033522960735848,adult,A1,0.03485706857329896
infant,rEVC,-0.021476514794647034,adult,A1,0.04340285901432917
adult,LOC,0.46516440600361053,adult,A1,0.024292400795635598
adult,FFA,0.09094360355709402,adult,A1,0.05741738654982444
adult,A1,0.6687646286622553,adult,A1,0.03237819831846035
adult,EVC,0.16334620129923444,adult,A1,0.0350479460900853
adult,lLOC,0.43061696263678845,adult,A1,0.02500754591685206
adult,lFFA,0.0017124993356067875,adult,A1,0.05530747369630266
adult,lA1,0.6786897321486729,adult,A1,0.03131745527028563
adult,lEVC,0.16198618258495281,adult,A1,0.023295675128021692
adult,rLOC,0.40008284628295543,adult,A1,0.022431073206476228
adult,rFFA,0.12182352749795414,adult,A1,0.06929792551044575
adult,rA1,0.6204882496463153,adult,A1,0.03760404064221736
adult,rEVC,0.14751712495360075,adult,A1,0.05208408586938134
infant,LOC,0.009876500342343261,adult,EVC,0.03584384345357207
infant,FFA,-0.15709358528014894,adult,EVC,0.030448704932868147
infant,A1,0.04326893664921591,adult,EVC,0.04139722110811023
infant,EVC,0.22484653777515776,adult,EVC,0.037422751699288895
infant,lLOC,0.02339548887959562,adult,EVC,0.035293698189872644
infant,lFFA,-0.16865865767473062,adult,EVC,0.02413422587767248
infant,lA1,0.035915706964530926,adult,EVC,0.03735203741514237
infant,lEVC,0.13397104783731534,adult,EVC,0.038622122797742235
infant,rLOC,-0.012762091434887626,adult,EVC,0.043711055913179135
infant,rFFA,-0.16846851939220434,adult,EVC,0.026732319294285243
infant,rA1,0.06716748482151855,adult,EVC,0.03226608266495042
infant,rEVC,0.2431523333664288,adult,EVC,0.03537847261841066
adult,LOC,0.508567045417406,adult,EVC,0.01351881815867057
adult,FFA,0.293744475001616,adult,EVC,0.015968368636347798
adult,A1,0.33317374541954153,adult,EVC,0.023682226016908156
adult,EVC,0.9571333731507453,adult,EVC,0.0037320336082429517
adult,lLOC,0.5358858212267126,adult,EVC,0.019694065942110688
adult,lFFA,0.33408205222811926,adult,EVC,0.0225149549561825
adult,lA1,0.3338222893897492,adult,EVC,0.033341742745091475
adult,lEVC,0.9602500949717789,adult,EVC,0.00344318635344375
adult,rLOC,0.43676396902835357,adult,EVC,0.013915775254471425
adult,rFFA,0.24826481022479524,adult,EVC,0.016154386707047757
adult,rA1,0.3418231910129514,adult,EVC,0.019317283392617245
adult,rEVC,0.9354558298320018,adult,EVC,0.006198706028205733
infant,LOC,0.02698655669541315,adult,lLOC,0.042624748474196054
infant,FFA,-0.0791226986363063,adult,lLOC,0.030252844291204475
infant,A1,-0.03433536058631449,adult,lLOC,0.030851825422984678
infant,EVC,0.2638792467264765,adult,lLOC,0.05063388754857065
infant,lLOC,0.0803876563110934,adult,lLOC,0.0359529328635595
infant,lFFA,-0.020061462415993152,adult,lLOC,0.03826992918758409
infant,lA1,-0.017227917125095898,adult,lLOC,0.03971645464592772
infant,lEVC,0.27701930715254247,adult,lLOC,0.035373283970754815
infant,rLOC,0.007810107839440331,adult,lLOC,0.05545377922426999
infant,rFFA,-0.08135489791812127,adult,lLOC,0.0412082059164878
infant,rA1,0.048176382474160055,adult,lLOC,0.04047121499433383
infant,rEVC,0.20018168781280296,adult,lLOC,0.04232448936507329
adult,LOC,0.8870333572601206,adult,lLOC,0.010717678493385138
adult,FFA,0.6560675807038667,adult,lLOC,0.02589314410934004
adult,A1,0.39600122343066435,adult,lLOC,0.015341830215441823
adult,EVC,0.8803239627325133,adult,lLOC,0.006564887195523443
adult,lLOC,0.9359828865875148,adult,lLOC,0.008249470570867872
adult,lFFA,0.6654067753201118,adult,lLOC,0.026555079438820087
adult,lA1,0.3908554109719307,adult,lLOC,0.020659284654802733
adult,lEVC,0.8959319068739303,adult,lLOC,0.005787032126547027
adult,rLOC,0.765703257104296,adult,lLOC,0.026768915863701108
adult,rFFA,0.6186265088576534,adult,lLOC,0.02169333536794018
adult,rA1,0.40528630761929796,adult,lLOC,0.016390032341136607
adult,rEVC,0.8126636364070559,adult,lLOC,0.010055262082109212
infant,LOC,0.051380586700189,adult,lFFA,0.03739446668208451
infant,FFA,0.1684306233500516,adult,lFFA,0.03233530787025366
infant,A1,0.17629824923353452,adult,lFFA,0.04198267839280055
infant,EVC,0.2090450213702768,adult,lFFA,0.045085091635773226
infant,lLOC,-0.011586694916492566,adult,lFFA,0.050738521172115435
infant,lFFA,0.09139858643913175,adult,lFFA,0.03258765835384673
infant,lA1,0.11774098133409013,adult,lFFA,0.043536364530188706
infant,lEVC,0.21957947992422513,adult,lFFA,0.048789636188731195
infant,rLOC,0.036949771026502334,adult,lFFA,0.02322083666077688
infant,rFFA,0.1524197833825345,adult,lFFA,0.047031091066963765
infant,rA1,0.0893792781736118,adult,lFFA,0.038687602881147254
infant,rEVC,0.23906261641789844,adult,lFFA,0.03605139417989046
adult,LOC,0.791543452578072,adult,lFFA,0.020176507628991106
adult,FFA,0.8467326485200829,adult,lFFA,0.011285361861417324
adult,A1,0.540556808178416,adult,lFFA,0.026572141863844632
adult,EVC,0.6350879993254303,adult,lFFA,0.015316399845411593
adult,lLOC,0.7781112297601667,adult,lFFA,0.015449932553655715
adult,lFFA,0.8876039847255024,adult,lFFA,0.007905798970777223
adult,lA1,0.5290808991704817,adult,lFFA,0.025538618233241234
adult,lEVC,0.6072929217827813,adult,lFFA,0.014065143258399691
adult,rLOC,0.7364664300448496,adult,lFFA,0.025821998626040548
adult,rFFA,0.7326394292637846,adult,lFFA,0.017090233024875154
adult,rA1,0.5045237359695391,adult,lFFA,0.028511659182370863
adult,rEVC,0.6037375632662456,adult,lFFA,0.022599808060446036
infant,LOC,-0.0028893590555530676,adult,lA1,0.045931149962713025
infant,FFA,0.17474497356384955,adult,lA1,0.04049975821634716
infant,A1,0.04970619150281639,adult,lA1,0.03257187671494813
infant,EVC,0.09225620710937918,adult,lA1,0.044644585773979874
infant,lLOC,-0.01994933152766281,adult,lA1,0.041727057499474945
infant,lFFA,-0.006120254878371548,adult,lA1,0.045173440067292805
infant,lA1,0.09397693628809022,adult,lA1,0.0326545370009993
infant,lEVC,0.022427348721189157,adult,lA1,0.03510649012558405
infant,rLOC,0.032013565375262266,adult,lA1,0.035151596215117493
infant,rFFA,0.18667952904550597,adult,lA1,0.03228079471042043
infant,rA1,-0.056901093956765326,adult,lA1,0.037338219975537136
infant,rEVC,0.04397330069400455,adult,lA1,0.035977037495509914
adult,LOC,0.34106924376131964,adult,lA1,0.031107785995990372
adult,FFA,0.29312249617284153,adult,lA1,0.03259670324680281
adult,A1,0.7160482788663487,adult,lA1,0.02437226920365243
adult,EVC,0.16848515629862768,adult,lA1,0.02153630487171546
adult,lLOC,0.28363397673348495,adult,lA1,0.03766308932908836
adult,lFFA,0.2581925240477876,adult,lA1,0.03911370999010752
adult,lA1,0.7210467787820605,adult,lA1,0.025662283505442397
adult,lEVC,0.19009045028742214,adult,lA1,0.019984071944100772
adult,rLOC,0.3565591430418505,adult,lA1,0.020925860270478585
adult,rFFA,0.3331284297410605,adult,lA1,0.03216618744320086
adult,rA1,0.5987648787033405,adult,lA1,0.03884626959852243
adult,rEVC,0.14198901262989766,adult,lA1,0.020698755123337576
infant,LOC,-0.0021354467130580016,adult,lEVC,0.03182308504783408
infant,FFA,-0.14032618739255187,adult,lEVC,0.02588143632188662
infant,A1,0.004496986146670752,adult,lEVC,0.041207228243860056
infant,EVC,0.22174782235603868,adult,lEVC,0.03880227770548036
infant,lLOC,0.11614153150996623,adult,lEVC,0.036109052346771996
infant,lFFA,-0.09340202648729098,adult,lEVC,0.02776449159291864
infant,lA1,0.0734479154459344,adult,lEVC,0.04440810518258078
infant,lEVC,0.2402057924909647,adult,lEVC,0.03880859440616268
infant,rLOC,-0.06712115883091255,adult,lEVC,0.034631272357823456
infant,rFFA,-0.1846618249810563,adult,lEVC,0.02316626354572186
infant,rA1,-0.04397216684111931,adult,lEVC,0.03787515451776772
infant,rEVC,0.21198450322963214,adult,lEVC,0.036228904406820035
adult,LOC,0.46839240610597477,adult,lEVC,0.018902649929741402
adult,FFA,0.15450309672550197,adult,lEVC,0.025527944059174097
adult,A1,0.2929778011334271,adult,lEVC,0.02825379422948044
adult,EVC,0.9342408804239362,adult,lEVC,0.005332519071922845
adult,lLOC,0.48513025193365145,adult,lEVC,0.018264943527539476
adult,lFFA,0.130149248375291,adult,lEVC,0.03242894291016967
adult,lA1,0.2983832048196019,adult,lEVC,0.03559184315324581
adult,lEVC,0.9658539129428707,adult,lEVC,0.0028674535862084597
adult,rLOC,0.4101070328000014,adult,lEVC,0.022201651206763363
adult,rFFA,0.16374705776717563,adult,lEVC,0.0238399892057308
adult,rA1,0.2657901461540323,adult,lEVC,0.028481911449635033
adult,rEVC,0.8542925495388012,adult,lEVC,0.010652179656218758
infant,LOC,-0.07485404294322491,adult,rLOC,0.03688252702873593
infant,FFA,0.09696075136128793,adult,rLOC,0.028866851073751552
infant,A1,-0.15063377373266648,adult,rLOC,0.04115867691420652
infant,EVC,0.22207323248656277,adult,rLOC,0.03487230507477894
infant,lLOC,-0.03661234827034411,adult,rLOC,0.04380104614806915
infant,lFFA,-0.11326586091416242,adult,rLOC,0.035662187936491764
infant,lA1,-0.09604981793902143,adult,rLOC,0.03040642796179452
infant,lEVC,0.18144495524037468,adult,rLOC,0.026859657236791894
infant,rLOC,-0.05672319601234569,adult,rLOC,0.041728901873050776
infant,rFFA,0.1027758354837083,adult,rLOC,0.03131819081992038
infant,rA1,0.021180393102068904,adult,rLOC,0.04741210658225258
infant,rEVC,0.17077160605939964,adult,rLOC,0.04546186345629481
adult,LOC,0.9121577449720635,adult,rLOC,0.008812418041780566
adult,FFA,0.6920545039832422,adult,rLOC,0.018657994606455276
adult,A1,0.2465404317176944,adult,rLOC,0.032886969416267266
adult,EVC,0.8134831860742121,adult,rLOC,0.009571401013739452
adult,lLOC,0.8253417679964394,adult,rLOC,0.011219505216561797
adult,lFFA,0.6275656099702945,adult,rLOC,0.02691860836374215
adult,lA1,0.1997854456722603,adult,rLOC,0.0366848471773277
adult,lEVC,0.7275220123176862,adult,rLOC,0.014244188246395742
adult,rLOC,0.9116741485928254,adult,rLOC,0.007348956713130563
adult,rFFA,0.6856467854502304,adult,rLOC,0.019322017593268015
adult,rA1,0.28154680484862854,adult,rLOC,0.029266976120695554
adult,rEVC,0.820576763559903,adult,rLOC,0.007372116742548406
infant,LOC,0.09685563971144466,adult,rFFA,0.03591733820724873
infant,FFA,0.16399137481567047,adult,rFFA,0.02731939602507049
infant,A1,0.006801214994191754,adult,rFFA,0.03492199487120866
infant,EVC,0.10622575813034814,adult,rFFA,0.03769335442134015
infant,lLOC,0.049778481276441244,adult,rFFA,0.03513242438247191
infant,lFFA,-0.03472314699531069,adult,rFFA,0.039507040058193006
infant,lA1,0.0360909155631647,adult,rFFA,0.03313435333310905
infant,lEVC,0.04580113528567333,adult,rFFA,0.04051578018981344
infant,rLOC,0.09761951562170232,adult,rFFA,0.03622307272693106
infant,rFFA,0.20589483852654356,adult,rFFA,0.03312523070409991
infant,rA1,0.06214589468943186,adult,rFFA,0.03941214831999292
infant,rEVC,0.11458132323198375,adult,rFFA,0.041416960770162485
adult,LOC,0.6586843877016182,adult,rFFA,0.020116156256950464
adult,FFA,0.8170945505832975,adult,rFFA,0.01202481389588742
adult,A1,0.23309356674004383,adult,rFFA,0.03787932553799104
adult,EVC,0.46438400678370384,adult,rFFA,0.021431722382987052
adult,lLOC,0.5990061524457458,adult,rFFA,0.02138103276343409
adult,lFFA,0.6419442659098793,adult,rFFA,0.022069844242011725
adult,lA1,0.33509661818706105,adult,rFFA,0.031149536326939797
adult,lEVC,0.3727978208860103,adult,rFFA,0.018334001409078655
adult,rLOC,0.6867661783736771,adult,rFFA,0.02399005838661646
adult,rFFA,0.8194018197494277,adult,rFFA,0.01352013810323154
adult,rA1,0.20912642253938052,adult,rFFA,0.02723327294645376
adult,rEVC,0.5019692923842004,adult,rFFA,0.023829491859667398
infant,LOC,0.045103882277788165,adult,rA1,0.04492164485182339
infant,FFA,0.11039331749871532,adult,rA1,0.031004175744675712
infant,A1,0.08547446198787598,adult,rA1,0.04616588658356412
infant,EVC,0.15111238843065716,adult,rA1,0.02917910677715951
infant,lLOC,0.02753785583144123,adult,rA1,0.042459001732056
infant,lFFA,0.10960281084144348,adult,rA1,0.03320671442726685
infant,lA1,0.09169811793403151,adult,rA1,0.03609686687562146
infant,lEVC,0.12367321689857069,adult,rA1,0.03357768011314484
infant,rLOC,0.005588628194961235,adult,rA1,0.03227897304683487
infant,rFFA,0.0664755869401779,adult,rA1,0.037695614349547
infant,rA1,-0.024982368401074605,adult,rA1,0.03760727013092664
infant,rEVC,0.14484875301305947,adult,rA1,0.036669184860997774
adult,LOC,0.3847403856088894,adult,rA1,0.027515802057936304
adult,FFA,0.0648559262109483,adult,rA1,0.0628071394442647
adult,A1,0.7808601870725733,adult,rA1,0.015998832103652712
adult,EVC,0.19907379685076948,adult,rA1,0.020392250172371316
adult,lLOC,0.3931797095291816,adult,rA1,0.02331132818779008
adult,lFFA,0.10942315380670245,adult,rA1,0.05513286691231932
adult,lA1,0.6572342622975783,adult,rA1,0.022467918224336154
adult,lEVC,0.21297296926128548,adult,rA1,0.018805948286642265
adult,rLOC,0.3353061841786418,adult,rA1,0.03231628294245443
adult,rFFA,-0.010492307082818769,adult,rA1,0.06486899286411299
adult,rA1,0.7437279954459434,adult,rA1,0.025131800377282017
adult,rEVC,0.1866617796937182,adult,rA1,0.021305703667798725
infant,LOC,-0.03982647847672101,adult,rEVC,0.03836123655893855
infant,FFA,-0.1289521698913815,adult,rEVC,0.03004877259497903
infant,A1,0.12072573208242579,adult,rEVC,0.03873413704297963
infant,EVC,0.22834664131767038,adult,rEVC,0.04479986488438566
infant,lLOC,-0.03709478786705671,adult,rEVC,0.03596022817709612
infant,lFFA,-0.14094176288783075,adult,rEVC,0.028487708117586042
infant,lA1,-0.038725779135971916,adult,rEVC,0.03403405523044271
infant,lEVC,0.24391416157918902,adult,rEVC,0.04131172304588411
infant,rLOC,-0.06844050255376691,adult,rEVC,0.03684864195935978
infant,rFFA,-0.10912315948927638,adult,rEVC,0.02967673815213127
infant,rA1,0.14272251347917433,adult,rEVC,0.04309284288290319
infant,rEVC,0.24693524284980403,adult,rEVC,0.04749659982170003
adult,LOC,0.5599352347873073,adult,rEVC,0.012960159757808745
adult,FFA,0.37212845606858147,adult,rEVC,0.01617759629375316
adult,A1,0.4024519644208443,adult,rEVC,0.017542741875918515
adult,EVC,0.9424616387568172,adult,rEVC,0.0045642703156318345
adult,lLOC,0.5445934073388692,adult,rEVC,0.01605508850380888
adult,lFFA,0.39347452998978444,adult,rEVC,0.021459537435262445
adult,lA1,0.4191242330968767,adult,rEVC,0.02321193761435526
adult,lEVC,0.8809187291206715,adult,rEVC,0.005619716331546934
adult,rLOC,0.5130146212237385,adult,rEVC,0.017141913722417912
adult,rFFA,0.3004448129444686,adult,rEVC,0.013851856663755407
adult,rA1,0.3869215802906887,adult,rEVC,0.01933083567328089
adult,rEVC,0.953392935607684,adult,rEVC,0.004058831721926526
