age,roi,corr,se,ci_low,ci_high,architecture,train_type1,train_type2,layer1,layer2
infant,LOC,0.0550299135624586,0.028564207397061,-0.290176102199589,0.3554822041630699,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,FFA,0.3723783313549574,0.0156746639056423,0.1652446886473523,0.5218413067863973,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,A1,-0.0584220609821405,0.0281915810853693,-0.3483295904916673,0.2697172620772451,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,EVC,0.2907896162711241,0.0228508908510665,-0.0292982914318921,0.4599889353178529,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,lLOC,0.1347916343644857,0.0285597592745988,-0.2374874407735969,0.3411809515801582,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,lFFA,0.2645257482698528,0.016606874443407,0.0854575874049764,0.4266015671272835,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,lA1,0.1375028228793215,0.0339451346355947,-0.3046724874629497,0.3712992423372342,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,lEVC,0.3094099769626621,0.0216617087563349,-0.0086683310558383,0.4794779050076018,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,rLOC,-0.0158709612474834,0.0278913937409657,-0.3575072752734019,0.2775702664403625,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,rFFA,0.3618360547522192,0.0227892046792611,0.0999053378892555,0.5350735168006548,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,rA1,-0.0480217876860718,0.023050646831332,-0.2864149746251358,0.212327490066495,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,rEVC,0.227718527843065,0.0238516334946454,-0.0655121959829436,0.420241729212008,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,LOC,0.1481682482114705,0.0161863783574194,-0.0584645317365788,0.3050990894485356,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,FFA,0.0137754456586343,0.0181274722527378,-0.2432031712891985,0.1779564778534167,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,A1,-0.1093926345613502,0.020915013129947,-0.4711847279689348,0.0933655857284233,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,EVC,0.1325189288728002,0.0116661985152271,-0.0089336684260511,0.2431081407247471,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,lLOC,0.3142179401005961,0.0159391439688867,0.1956399428093411,0.4226343234413316,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,lFFA,0.0679223898805429,0.0152549722538064,-0.1218923787627127,0.219981181971243,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,lA1,-0.1159812865804817,0.0202588025141861,-0.3911384673990788,0.0808964963454788,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,lEVC,0.1808145626397975,0.0126917805941968,0.0135971495929687,0.2991090483058613,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,rLOC,0.1682548246707252,0.0193192558883405,-0.0312532110782527,0.3850101563554592,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,rFFA,-0.0496883350368743,0.012230721481,-0.1986665482632723,0.0685927777432145,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,rA1,-0.0886795152469533,0.0221768097750301,-0.4800646223320294,0.1163744590485376,cornet_z_sl,imagenet_noface,vggface,V1,decoder
adult,rEVC,0.1035475403159962,0.0110683315037024,-0.0223651470801654,0.2329935263483838,cornet_z_sl,imagenet_noface,vggface,V1,decoder
infant,LOC,0.1785531554852441,0.0257848079505917,-0.1754044357063913,0.4204866313064569,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,FFA,0.261255118496398,0.0230689930608211,-0.030612991017473,0.4867221706655592,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,A1,0.0085316852708706,0.0277994304418918,-0.3285970102820166,0.2511347022939499,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,EVC,0.3518209897085823,0.0177816294648504,0.177502284759737,0.5173691453634045,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,lLOC,0.2140448808604089,0.0229223505384727,-0.0619695027071039,0.4555886420988905,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,lFFA,0.2067200299414843,0.0246140947159351,-0.0608169477894179,0.4333140639859205,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,lA1,0.2216160793863372,0.0264022032215657,-0.1589839712313402,0.4311411912971805,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,lEVC,0.3350559601233895,0.0192563580835862,0.0910920329364845,0.5119359472090415,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,rLOC,0.0221127342512786,0.0245011570318694,-0.201816925779552,0.3063661424953541,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,rFFA,0.2342679963064504,0.0195246364262578,-0.0081146860976772,0.4738727833999993,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,rA1,-0.0361027905558287,0.0261378854082617,-0.3598976040717702,0.2448384275671637,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,rEVC,0.3009295962697508,0.0167299336962911,0.0180643936618104,0.4262822266322945,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,LOC,-0.025477822740986,0.0102766625271278,-0.1731570823947432,0.0856441440642043,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,FFA,0.0332903328084324,0.0163382691679994,-0.2017388453156899,0.1754518903710001,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,A1,-0.0892264765404372,0.0307004305518588,-0.4469119148504538,0.2005879917327269,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,EVC,0.2577585337225158,0.0095713205992233,0.1623511127309624,0.3626150773456467,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,lLOC,-0.0658120657157392,0.0106741096813767,-0.1881539732082519,0.0265943482526814,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,lFFA,0.037428873966273,0.0178846188436754,-0.215432776784433,0.1828989385674567,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,lA1,-0.1170624782523574,0.0293541340911286,-0.421102053315434,0.1785098051232292,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,lEVC,0.2301752011478302,0.0112498506613602,0.0915656289589536,0.3330468891948377,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,rLOC,0.0093598617221494,0.015241654975417,-0.1969312419734138,0.1897298897465953,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,rFFA,-0.006748044130022,0.0156973078100221,-0.2026496717885822,0.1499779582919451,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,rA1,-0.0700688290630609,0.0348275850838378,-0.4565914908142268,0.2666655297637289,cornet_z_sl,imagenet_noface,vggface,V2,V1
adult,rEVC,0.3292964087619222,0.0116081049994063,0.171080598945585,0.4283192402643171,cornet_z_sl,imagenet_noface,vggface,V2,V1
infant,LOC,0.1426369377899233,0.0183667015676764,-0.1130512718620971,0.2981330456644475,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,FFA,0.2346271402791732,0.0248948582769071,-0.0800935142610484,0.480351088993581,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,A1,0.0781481302879997,0.0302406848025844,-0.3244551392507135,0.3548427056164751,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,EVC,0.3637791604657401,0.0184158247308183,0.1083161634271947,0.5395319155146634,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,lLOC,0.1826156375054087,0.0224034385396869,-0.0769900923055041,0.3867597807815921,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,lFFA,0.2166111587304013,0.0214342357460381,-0.0668924370400874,0.4305529894861085,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,lA1,0.2270643075479927,0.0261656195965634,-0.1669830728328369,0.4326355824539972,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,lEVC,0.3653799282126498,0.0175665810566162,0.1055343617111956,0.52481767065875,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,rLOC,0.0097126512804846,0.0259646117554518,-0.2536135250468038,0.2756720767626248,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,rFFA,0.2325106469654965,0.0269663748974296,-0.109326776660992,0.4830074649752898,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,rA1,-0.0322237763291605,0.0249463501174052,-0.2906441054354406,0.2448384275671637,cornet_z_sl,imagenet_noface,vggface,V2,V2
infant,rEVC,0.325748542885432,0.0192912894323568,0.0656285208523016,0.4880669896526057,cornet_z_sl,imagenet_noface,vggface,V2,V2
adult,LOC,0.0911157513028789,0.018389630324266,-0.1473030367280281,0.2532583986158053,cornet_z_sl,imagenet_noface,vggface,V2,V2
