age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
5,LOC,0.1087295479136198,0.0145307268555157,-0.0901542757969234,0.2649198620094266,cornet_z_sl,imagenet_noface,V1
5,FFA,0.0480130358778032,0.014883026194845,-0.1336443598461378,0.1942261335612506,cornet_z_sl,imagenet_noface,V1
5,A1,0.1206640508368423,0.0110365332051921,0.0149044975306476,0.2407377825675885,cornet_z_sl,imagenet_noface,V1
5,EVC,0.1590659093477482,0.0171879474088695,-0.1094904516807188,0.3381690710562752,cornet_z_sl,imagenet_noface,V1
6,LOC,0.0715909129436531,0.0141735759298503,-0.106034981464039,0.2063372141984439,cornet_z_sl,imagenet_noface,V1
6,FFA,0.024609381433066,0.0104870821769684,-0.0781071029178026,0.146863613663568,cornet_z_sl,imagenet_noface,V1
6,A1,0.0955790522644835,0.0097076393124815,-0.0376491188549657,0.1865226118789855,cornet_z_sl,imagenet_noface,V1
6,EVC,0.0838063521966813,0.0174485248697262,-0.132859963291952,0.2666963885127388,cornet_z_sl,imagenet_noface,V1
7,LOC,0.1329962990039093,0.0113625662948576,0.0114393942477539,0.2473067446695182,cornet_z_sl,imagenet_noface,V1
7,FFA,0.1313700375433227,0.0170479556776893,-0.0745935137124685,0.2853340552980609,cornet_z_sl,imagenet_noface,V1
7,A1,0.1660365309989137,0.0094585155802823,0.0642851211676599,0.2639750234740041,cornet_z_sl,imagenet_noface,V1
7,EVC,0.3168767423113172,0.0158681324866413,0.0879624759084616,0.4301663906798579,cornet_z_sl,imagenet_noface,V1
18,LOC,0.2173269120064074,0.0086470140946781,0.1053601959890641,0.3057625807474005,cornet_z_sl,imagenet_noface,V1
18,FFA,0.216895869659192,0.0069478904431853,0.1278691735019325,0.3034180781133502,cornet_z_sl,imagenet_noface,V1
18,A1,0.2732867848800029,0.0042745087412987,0.2118643856758651,0.3087423791723687,cornet_z_sl,imagenet_noface,V1
18,EVC,0.2977356646027234,0.0119225047615113,0.1838677500429482,0.4433329533303647,cornet_z_sl,imagenet_noface,V1
5,LOC,-0.0214631201797723,0.0111458565902177,-0.1411868843149205,0.1011713498107641,cornet_z_sl,imagenet_noface,V2
5,FFA,0.0776860024095929,0.0144786828985591,-0.1311583626950591,0.1931411950855097,cornet_z_sl,imagenet_noface,V2
5,A1,0.086507135643601,0.0123817085861672,-0.0988947787859453,0.1785191767779046,cornet_z_sl,imagenet_noface,V2
5,EVC,0.2443363996188879,0.0172035823576667,0.027301564210881,0.4098053848687162,cornet_z_sl,imagenet_noface,V2
6,LOC,0.1206626727396502,0.0142253150084533,-0.0382233023103619,0.2533184392752184,cornet_z_sl,imagenet_noface,V2
6,FFA,0.0297714360486362,0.0097071120645044,-0.0877054413610145,0.1279205912300072,cornet_z_sl,imagenet_noface,V2
6,A1,0.1018801113362425,0.0108067166932836,-0.0295420003957908,0.1882443287176898,cornet_z_sl,imagenet_noface,V2
6,EVC,0.1134878651991335,0.0155755932505605,-0.0618417889911078,0.3147153739507943,cornet_z_sl,imagenet_noface,V2
7,LOC,0.0706579912333561,0.0125606465569094,-0.0733982230584951,0.1948274696253858,cornet_z_sl,imagenet_noface,V2
