age,roi,corr,seed_age,seed_roi,se
adult,lFFA,0.7243868069096095,adult,lA1,0.007452837070626869
adult,lA1,0.7440150341032703,adult,lA1,0.011666402563072864
adult,lEVC,0.7651469451029974,adult,lA1,0.005330470916808038
adult,rLOC,0.7496361413233996,adult,lA1,0.006811970578846623
adult,rFFA,0.6870982035352705,adult,lA1,0.009580930655305178
adult,rA1,0.7225799334060221,adult,lA1,0.010359038259114233
adult,rEVC,0.7251868928766979,adult,lA1,0.007120745636040187
infant,LOC,0.2799227516409557,adult,lEVC,0.021710529105299012
infant,FFA,0.041259033314353655,adult,lEVC,0.02319593643820395
infant,A1,0.14846807392643246,adult,lEVC,0.024373903090563635
infant,EVC,0.4849548709856676,adult,lEVC,0.012294557128052701
infant,lLOC,0.3357575048791444,adult,lEVC,0.014938890651531605
infant,lFFA,0.051326645213014645,adult,lEVC,0.022199431319083134
infant,lA1,0.14835547517931807,adult,lEVC,0.02444864464197987
infant,lEVC,0.4495055126284508,adult,lEVC,0.01557207782388751
infant,rLOC,0.20999925565067074,adult,lEVC,0.02070584866523925
infant,rFFA,-0.0021848780940398817,adult,lEVC,0.02255791594987609
infant,rA1,-0.054507794381046006,adult,lEVC,0.01995561918199743
infant,rEVC,0.45469062687316475,adult,lEVC,0.01422802573096208
adult,LOC,0.5791009052583447,adult,lEVC,0.006502001219698693
adult,FFA,0.3801721165845496,adult,lEVC,0.00976097473327164
adult,A1,0.4042175127331228,adult,lEVC,0.01792778427199968
adult,EVC,0.940415289129674,adult,lEVC,0.002840442398826792
adult,lLOC,0.5724097343437511,adult,lEVC,0.006656376196991441
adult,lFFA,0.4184168385059241,adult,lEVC,0.012712429956086515
adult,lA1,0.3702158059369089,adult,lEVC,0.01648513906751637
adult,lEVC,0.9582060336461466,adult,lEVC,0.0024119775558029835
adult,rLOC,0.5396559843396085,adult,lEVC,0.00966377397416082
adult,rFFA,0.3093936255625029,adult,lEVC,0.01044883892821186
adult,rA1,0.3383617147265242,adult,lEVC,0.01369971439944015
adult,rEVC,0.8926354392467605,adult,lEVC,0.0032659855793153764
infant,LOC,0.25422761962062196,adult,rLOC,0.02048522400142429
infant,FFA,0.27160589389911854,adult,rLOC,0.019957348020073314
infant,A1,0.1827457395426533,adult,rLOC,0.017553923502372032
infant,EVC,0.5010042091892639,adult,rLOC,0.008816910715616386
infant,lLOC,0.2549169126577127,adult,rLOC,0.018062765862522534
infant,lFFA,0.09132071367636457,adult,rLOC,0.024022014866295478
infant,lA1,0.09214354942905192,adult,rLOC,0.019897408593549337
infant,lEVC,0.4536299430090477,adult,rLOC,0.00994836820785211
infant,rLOC,0.31045207139387954,adult,rLOC,0.023667541590224783
infant,rFFA,0.2295142510187004,adult,rLOC,0.025459221449308976
infant,rA1,0.19312007237494871,adult,rLOC,0.018621597265113407
infant,rEVC,0.5236658324699409,adult,rLOC,0.012452244989021028
adult,LOC,0.9166206470177878,adult,rLOC,0.002995698602924819
adult,FFA,0.8095604457789749,adult,rLOC,0.007429710701869345
adult,A1,0.6041089808136689,adult,rLOC,0.013308772556704384
adult,EVC,0.8827122848007489,adult,rLOC,0.003896746343840809
adult,lLOC,0.8695392679530365,adult,rLOC,0.006132557360364407
adult,lFFA,0.7701132043216379,adult,rLOC,0.010145820673158744
adult,lA1,0.5458873550189914,adult,rLOC,0.00915493357718134
adult,lEVC,0.8568322782849889,adult,rLOC,0.004921103253305308
adult,rLOC,0.901009145697581,adult,rLOC,0.005340852813146929
adult,rFFA,0.7935032485984773,adult,rLOC,0.006306747709008513
adult,rA1,0.6037537144083425,adult,rLOC,0.010715625887711333
adult,rEVC,0.8771077945556638,adult,rLOC,0.004797642438979727
infant,LOC,0.38562274862012746,adult,rFFA,0.02276672500574393
infant,FFA,0.39443907097302505,adult,rFFA,0.015797076723871085
infant,A1,0.19921364083971713,adult,rFFA,0.01962621280645088
infant,EVC,0.5502607155663153,adult,rFFA,0.010446508781321933
infant,lLOC,0.34069370180509007,adult,rFFA,0.018767648620532464
infant,lFFA,0.28806835310056667,adult,rFFA,0.017019993949293953
infant,lA1,0.15500233916218428,adult,rFFA,0.03003114398462802
infant,lEVC,0.5120304204595317,adult,rFFA,0.010925733743287242
infant,rLOC,0.3513830747402877,adult,rFFA,0.021740051946818183
infant,rFFA,0.3835095225069414,adult,rFFA,0.021926540327326435
infant,rA1,0.09959669040248553,adult,rFFA,0.021524372368083595
infant,rEVC,0.5494729001966736,adult,rFFA,0.012659145565454366
adult,LOC,0.8547758505402692,adult,rFFA,0.004046286419093173
adult,FFA,0.8365433716782331,adult,rFFA,0.0061344341839667145
adult,A1,0.7214614067200988,adult,rFFA,0.011076589907832193
adult,EVC,0.8246447254848738,adult,rFFA,0.0028972003400271743
adult,lLOC,0.8300250949696084,adult,rFFA,0.00611845293800047
adult,lFFA,0.7875299541210553,adult,rFFA,0.007166502409126825
adult,lA1,0.6702990251961203,adult,rFFA,0.01458737087548841
adult,lEVC,0.8102588738714764,adult,rFFA,0.003417495956848708
adult,rLOC,0.8301776178750659,adult,rFFA,0.006398922731089691
adult,rFFA,0.8259356545770673,adult,rFFA,0.007843570443555105
adult,rA1,0.6922935486255561,adult,rFFA,0.010688672563243616
adult,rEVC,0.8210646831195838,adult,rFFA,0.004221740162056405
infant,LOC,0.3398731993551976,adult,rA1,0.026342398151100645
infant,FFA,0.3427754364320503,adult,rA1,0.02124722942854635
infant,A1,0.21097481077482136,adult,rA1,0.022525248973402454
infant,EVC,0.5171564542252297,adult,rA1,0.013158494038665855
infant,lLOC,0.349014154229517,adult,rA1,0.022672464518022864
infant,lFFA,0.24449822771419286,adult,rA1,0.014801452707211222
infant,lA1,0.15973777178156862,adult,rA1,0.02083014382623053
infant,lEVC,0.5360919421112532,adult,rA1,0.016503986968230484
infant,rLOC,0.3421890657474866,adult,rA1,0.015130229203110718
infant,rFFA,0.36939370828862794,adult,rA1,0.021407415125727084
infant,rA1,0.09663570333714364,adult,rA1,0.02081008890020971
infant,rEVC,0.5104118388779763,adult,rA1,0.013911790672146016
adult,LOC,0.7581822827364558,adult,rA1,0.006801598199200467
adult,FFA,0.695477879668289,adult,rA1,0.008976741610145233
adult,A1,0.7681360375701081,adult,rA1,0.01240285029721245
adult,EVC,0.8015246176018553,adult,rA1,0.0034892325137165043
adult,lLOC,0.7762235975925867,adult,rA1,0.007653358145282134
adult,lFFA,0.7091105916985693,adult,rA1,0.008768426068128509
adult,lA1,0.7339457420712956,adult,rA1,0.010492765724065375
adult,lEVC,0.8162473815613207,adult,rA1,0.003431560179557929
adult,rLOC,0.7106958184194769,adult,rA1,0.00725141049066809
adult,rFFA,0.6690257196747682,adult,rA1,0.008151791209472172
adult,rA1,0.7572808925241679,adult,rA1,0.014241304099238681
adult,rEVC,0.7662793763987776,adult,rA1,0.005139967954809174
infant,LOC,0.25345398942595493,adult,rEVC,0.016964289766821673
infant,FFA,0.16453971486814264,adult,rEVC,0.01346157716488321
infant,A1,0.08637063127163341,adult,rEVC,0.0227095043436234
infant,EVC,0.4527963908487115,adult,rEVC,0.010826647869995267
infant,lLOC,0.25697349349299925,adult,rEVC,0.016298834676119357
infant,lFFA,0.03595243441321276,adult,rEVC,0.01473034199414262
infant,lA1,-0.029223538971266793,adult,rEVC,0.022928284613431722
infant,lEVC,0.39712800549898997,adult,rEVC,0.008598118410095648
infant,rLOC,0.22881643388788248,adult,rEVC,0.016305136341725472
infant,rFFA,0.18562385058161396,adult,rEVC,0.016448850430395758
infant,rA1,0.12196873048296693,adult,rEVC,0.014577512233359523
infant,rEVC,0.4685367873772493,adult,rEVC,0.013697943254204712
adult,LOC,0.6596709073376789,adult,rEVC,0.007147012621150382
adult,FFA,0.5665878563757561,adult,rEVC,0.008721227136453737
adult,A1,0.48610718298055733,adult,rEVC,0.014377168007186959
adult,EVC,0.9382336201077284,adult,rEVC,0.0018962586810669267
adult,lLOC,0.6423713393058278,adult,rEVC,0.005628873641926186
adult,lFFA,0.5784439205304676,adult,rEVC,0.011930650205243426
adult,lA1,0.4986796945397528,adult,rEVC,0.01394015867664455
adult,lEVC,0.904186515714567,adult,rEVC,0.0025576763104242315
adult,rLOC,0.6114815092010718,adult,rEVC,0.006907187899824878
adult,rFFA,0.4908720211059826,adult,rEVC,0.0089522589020724
adult,rA1,0.4515784779579154,adult,rEVC,0.00939758644487189
adult,rEVC,0.9400778658395232,adult,rEVC,0.0035059253385615117
