age,roi,corr,se,ci_low,ci_high,isc,architecture,train_type,layer
infant,FFA,0.3911876035600292,0.0161649571963267,0.2103200045031331,0.5125424144781933,0.7927532755625495,cornet_z_sl,imagenet_noface,V1
infant,A1,-0.0770684043244828,0.0263628710779053,-0.3715874648568688,0.164969052712896,0.6339692228281726,cornet_z_sl,imagenet_noface,V1
infant,EVC,0.4275672520487997,0.0149282816288693,0.2962137519209613,0.5320839790372623,0.8126906160164996,cornet_z_sl,imagenet_noface,V1
infant,lFFA,0.3722781706420015,0.0154484069219129,0.15483114298676,0.515929184243468,0.6803143829661209,cornet_z_sl,imagenet_noface,V1
infant,lA1,0.0139106706567317,0.0231504547023124,-0.278393094697388,0.2422561339891074,0.5051350638647174,cornet_z_sl,imagenet_noface,V1
infant,lEVC,0.4381472107798431,0.0110435704386849,0.3221557022369814,0.5396560343793305,0.7807250755807855,cornet_z_sl,imagenet_noface,V1
infant,rFFA,0.5941296317396771,0.0075230174960917,0.5165442874098316,0.6677312611656859,0.8095025673400551,cornet_z_sl,imagenet_noface,V1
infant,rA1,0.4805692959786427,0.0183454843889316,0.2584394893778489,0.6034097421617971,0.6678608293449176,cornet_z_sl,imagenet_noface,V1
infant,rEVC,0.4539923062337033,0.0119976408788233,0.3203547293071135,0.5731039833354843,0.8177717602939708,cornet_z_sl,imagenet_noface,V1
adult,FFA,0.0606701869521531,0.0415882438695958,-0.4262196858828818,0.3786827581630801,0.8355601530755986,cornet_z_sl,imagenet_noface,V1
adult,A1,0.4659637690066058,0.0171606498100192,0.2650987244094605,0.5789144522563011,0.8780745961451615,cornet_z_sl,imagenet_noface,V1
adult,EVC,0.1887028478560519,0.0253305164983886,-0.2235777745163087,0.3627980815638215,0.8116762384678243,cornet_z_sl,imagenet_noface,V1
adult,lFFA,0.0653931292124416,0.0411515741530104,-0.4483154701191815,0.3813427546005737,0.7843601598247237,cornet_z_sl,imagenet_noface,V1
adult,lA1,0.4290901721954565,0.0138636340226935,0.2464656312818896,0.5279878693882232,0.8463779244398082,cornet_z_sl,imagenet_noface,V1
adult,lEVC,0.3067346488658324,0.0195648481098066,0.0425045873401486,0.4883207897152278,0.7249395278003524,cornet_z_sl,imagenet_noface,V1
adult,rFFA,0.6920363516641662,0.0090862403190563,0.5996217841853351,0.7503333996894263,0.8173925810532073,cornet_z_sl,imagenet_noface,V1
adult,rA1,0.5506767588218711,0.009371231837882,0.449071488056938,0.6503764517061539,0.8817956479622174,cornet_z_sl,imagenet_noface,V1
adult,rEVC,0.377178067302507,0.0115055679667662,0.2264171659815212,0.4817944094248069,0.7373247295241137,cornet_z_sl,imagenet_noface,V1
