age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,FFA,0.28273896835699813,0.0287330552013234,-0.08208502060743779,0.5307409071972884,cornet_z_sl,imagenet_noface,V1
infant,A1,0.018693581007808432,0.02730767668132528,-0.31231731117207706,0.29905125153002127,cornet_z_sl,imagenet_noface,V1
adult,FFA,0.25753338271857185,0.024175470772971844,-0.025263352514492795,0.5038080567500938,cornet_z_sl,imagenet_noface,V1
adult,A1,0.08887662765162217,0.02304232875522163,-0.2109596126497343,0.3210242550528079,cornet_z_sl,imagenet_noface,V1
infant,FFA,0.27578537765335687,0.03006329013021235,-0.22964400414797578,0.5506205751197769,cornet_z_sl,imagenet_noface,V2
infant,A1,0.050686069810482674,0.026295264746482576,-0.24100819375116336,0.36774536345288833,cornet_z_sl,imagenet_noface,V2
adult,FFA,0.15127295839907537,0.02158009043123281,-0.11380243532256508,0.3883145814275819,cornet_z_sl,imagenet_noface,V2
adult,A1,0.00446862865922849,0.0321262293165843,-0.44341630864894965,0.37857711266525274,cornet_z_sl,imagenet_noface,V2
infant,FFA,0.17130107528464716,0.028410802747986793,-0.22979593884546837,0.4451974729289092,cornet_z_sl,imagenet_noface,V4
infant,A1,0.04133147204568776,0.024266581595482777,-0.2782631112845839,0.30255523860171485,cornet_z_sl,imagenet_noface,V4
adult,FFA,0.1303741806714197,0.030857993066735798,-0.2810083861112704,0.43844534461436757,cornet_z_sl,imagenet_noface,V4
adult,A1,0.26509022558589196,0.023238427524212287,-0.010965143221189199,0.50669967298015,cornet_z_sl,imagenet_noface,V4
infant,FFA,0.11799068447279276,0.03026221534925937,-0.32254143488170134,0.4494152520894308,cornet_z_sl,imagenet_noface,pIT
infant,A1,-0.027879320473732046,0.02564410060743266,-0.3253664520946538,0.22020061460931253,cornet_z_sl,imagenet_noface,pIT
adult,FFA,0.30541305232365556,0.02005715873333497,0.0420807906575637,0.5087896593764732,cornet_z_sl,imagenet_noface,pIT
adult,A1,0.27259308491145706,0.015603973355118931,0.09160626359927689,0.450382975738637,cornet_z_sl,imagenet_noface,pIT
infant,FFA,0.0379804951769154,0.032302498033906696,-0.3146849035732982,0.37400247086560634,cornet_z_sl,imagenet_noface,aIT
infant,A1,-0.02647367134987967,0.023453640233321464,-0.2583332010409564,0.26337378125774924,cornet_z_sl,imagenet_noface,aIT
adult,FFA,0.38059079005486796,0.02315585217793794,0.06494136234928442,0.5688736437750092,cornet_z_sl,imagenet_noface,aIT
adult,A1,0.08123280054318777,0.02097927060040907,-0.20525723741148041,0.2723185603367087,cornet_z_sl,imagenet_noface,aIT
infant,FFA,-0.004309408346521609,0.03243281483755259,-0.394265272702061,0.3537800870491943,cornet_z_sl,imagenet_noface,decoder
infant,A1,0.06327539544980633,0.027590926132355843,-0.25760530357061123,0.3754754539792815,cornet_z_sl,imagenet_noface,decoder
adult,FFA,0.5034483709842934,0.020379884986484655,0.382408143402526,0.6633019395569824,cornet_z_sl,imagenet_noface,decoder
adult,A1,0.11050111816292257,0.020831710533143408,-0.16878552408696362,0.34993133216169436,cornet_z_sl,imagenet_noface,decoder
infant,FFA,0.29024464178698656,0.026843393369136923,-0.0026709826916518544,0.5484464187417047,cornet_z_sl,imagenet_oneface,V1
infant,A1,0.0028917663419618673,0.027408677222380218,-0.3349861087131908,0.3005316102659553,cornet_z_sl,imagenet_oneface,V1
adult,FFA,0.3287278548557841,0.029728086382766555,-0.037393843556708474,0.5964355077395227,cornet_z_sl,imagenet_oneface,V1
adult,A1,0.04636274820356531,0.02632149915388211,-0.2348516114118587,0.3137707354045644,cornet_z_sl,imagenet_oneface,V1
infant,FFA,0.22217694509106703,0.028922671312776843,-0.21409104927298997,0.4696825848276928,cornet_z_sl,imagenet_oneface,V2
infant,A1,0.038487450920128105,0.02462761162109224,-0.2464778853941937,0.2883616771487504,cornet_z_sl,imagenet_oneface,V2
adult,FFA,0.15882875545187106,0.02109430856296577,-0.0758212342596721,0.36265491653574916,cornet_z_sl,imagenet_oneface,V2
adult,A1,-0.03082477250519996,0.02354767970276444,-0.2931099448646478,0.23347848703292368,cornet_z_sl,imagenet_oneface,V2
infant,FFA,0.2592112992129901,0.029062557045082857,-0.04496568125746205,0.5637474470240446,cornet_z_sl,imagenet_oneface,V4
infant,A1,0.05058423654173924,0.02230302376578088,-0.2561927969268629,0.2587189762150246,cornet_z_sl,imagenet_oneface,V4
adult,FFA,0.15473717318717586,0.02235570138846806,-0.07337571208505672,0.3811947351873739,cornet_z_sl,imagenet_oneface,V4
adult,A1,0.12731144184833712,0.023824028691306762,-0.20882594334126503,0.3881034926812877,cornet_z_sl,imagenet_oneface,V4
infant,FFA,0.1073809957917291,0.02734929500595829,-0.22468997829476642,0.42373959449208926,cornet_z_sl,imagenet_oneface,pIT
infant,A1,-0.022107557562025454,0.025924009596007342,-0.36853386271678684,0.2613357976804225,cornet_z_sl,imagenet_oneface,pIT
adult,FFA,0.24944941941524848,0.023671429890229564,0.03144733984093278,0.5207295728572936,cornet_z_sl,imagenet_oneface,pIT
adult,A1,0.19884223648757018,0.025685455983520376,-0.14493561213285036,0.4590953165102825,cornet_z_sl,imagenet_oneface,pIT
infant,FFA,0.07140418354034585,0.031182919194886454,-0.29827876551785937,0.4077009887282662,cornet_z_sl,imagenet_oneface,aIT
infant,A1,0.0011972470027469748,0.022478551133282884,-0.2381685631995722,0.24032361270345148,cornet_z_sl,imagenet_oneface,aIT
adult,FFA,0.46224773463364843,0.01686091595061653,0.23988675597884632,0.5859652872562329,cornet_z_sl,imagenet_oneface,aIT
adult,A1,0.12071941594929679,0.021840444172006347,-0.12648769657466707,0.33552345274644985,cornet_z_sl,imagenet_oneface,aIT
infant,FFA,0.20208704271001157,0.03396625814139206,-0.23439567164090452,0.5757244804192627,cornet_z_sl,imagenet_oneface,decoder
infant,A1,0.07886718758902567,0.024071437368346923,-0.2424391061535156,0.3137514588364848,cornet_z_sl,imagenet_oneface,decoder
adult,FFA,0.48888471102718806,0.019239377629947967,0.26376806576373985,0.6751030040668164,cornet_z_sl,imagenet_oneface,decoder
adult,A1,0.01900074586330368,0.026320379108817946,-0.2886511817353657,0.3293909227032871,cornet_z_sl,imagenet_oneface,decoder
infant,FFA,0.248473045271933,0.03044880973590936,-0.15481352890487032,0.5322115912939088,cornet_z_sl,imagenet_vggface,V1
infant,A1,0.023593445983238964,0.02592864636975525,-0.30105928514223684,0.28455150038506205,cornet_z_sl,imagenet_vggface,V1
adult,FFA,0.27512400003717125,0.03030298944377253,-0.08815065691262157,0.5917787465333793,cornet_z_sl,imagenet_vggface,V1
adult,A1,0.0954271626973321,0.025979809109562105,-0.26947670340420904,0.3442565707997529,cornet_z_sl,imagenet_vggface,V1
infant,FFA,0.28675625751700595,0.03334675375524832,-0.20485022635224612,0.6065721847823681,cornet_z_sl,imagenet_vggface,V2
infant,A1,0.03863681781674771,0.02558068155239733,-0.28530696204251227,0.2999923566554132,cornet_z_sl,imagenet_vggface,V2
adult,FFA,0.11427342161179942,0.02750113188097636,-0.20414622392749787,0.40716751670318224,cornet_z_sl,imagenet_vggface,V2
adult,A1,-0.01755199861925266,0.02982999187656777,-0.41851804685103805,0.27268328671351383,cornet_z_sl,imagenet_vggface,V2
infant,FFA,0.18069886707568725,0.029407950460780045,-0.14390220117781194,0.502449482216443,cornet_z_sl,imagenet_vggface,V4
infant,A1,0.045844855457274354,0.025852917242791287,-0.2470023907633431,0.3209765804726341,cornet_z_sl,imagenet_vggface,V4
adult,FFA,0.14243751013813014,0.026787646091453676,-0.07657797641402235,0.4547782684501387,cornet_z_sl,imagenet_vggface,V4
adult,A1,0.1262956636658546,0.028347222727977843,-0.20795922562142036,0.4667947942892758,cornet_z_sl,imagenet_vggface,V4
