age,roi,corr,seed_age,seed_roi,se
adult,FFA,0.6134288455191713,adult,lLOC,0.00748813524404405
adult,A1,0.6203132617486046,adult,lLOC,0.006196010847492341
adult,EVC,0.5976670398964432,adult,lLOC,0.007826917652268488
adult,lLOC,0.7638413433127773,adult,lLOC,0.0086527798160118
adult,lFFA,0.639673729447885,adult,lLOC,0.006948189082863572
adult,lA1,0.6002299986346088,adult,lLOC,0.006362438739556152
adult,lEVC,0.46413737586897896,adult,lLOC,0.015515353966982238
adult,rLOC,0.7503093010988106,adult,lLOC,0.008779702261146684
adult,rFFA,0.5812738653034634,adult,lLOC,0.007825097195326697
adult,rA1,0.6267522988682607,adult,lLOC,0.00629737640948653
adult,rEVC,0.6426832744220827,adult,lLOC,0.008346401339921759
infant,LOC,0.7664706100083998,adult,lFFA,0.007594287574668948
infant,FFA,0.7453529051128565,adult,lFFA,0.005244603617160795
infant,A1,0.6515982645571168,adult,lFFA,0.008363323262184202
infant,EVC,0.736188538698002,adult,lFFA,0.008696963996899641
infant,lLOC,0.7063476215290603,adult,lFFA,0.009471710823149574
infant,lFFA,0.6936703403890087,adult,lFFA,0.008253587131322916
infant,lA1,0.5129541347155635,adult,lFFA,0.011970453112223063
infant,lEVC,0.7125248618603857,adult,lFFA,0.010769415305549744
infant,rLOC,0.7522674687309484,adult,lFFA,0.008367321891815124
infant,rFFA,0.7283520753703285,adult,lFFA,0.008140805151849062
infant,rA1,0.6094993426575283,adult,lFFA,0.011045939172429768
infant,rEVC,0.7374970294584349,adult,lFFA,0.0067426927353083
adult,LOC,0.7704854149293239,adult,lFFA,0.006678298802049795
adult,FFA,0.7828207892519276,adult,lFFA,0.005430484018870476
adult,A1,0.7675583162891958,adult,lFFA,0.004289980061778543
adult,EVC,0.6926809926584916,adult,lFFA,0.008653489152502365
adult,lLOC,0.7654272571452168,adult,lFFA,0.007443311717419572
adult,lFFA,0.808573649366853,adult,lFFA,0.0063401474892634535
adult,lA1,0.7488849911926544,adult,lFFA,0.004455111306573849
adult,lEVC,0.5996677939874242,adult,lFFA,0.0069487661647697945
adult,rLOC,0.7689925744136086,adult,lFFA,0.006233548586308622
adult,rFFA,0.7231780244746153,adult,lFFA,0.007463654025658874
adult,rA1,0.7458399978876126,adult,lFFA,0.005448361155025822
adult,rEVC,0.6999930083872178,adult,lFFA,0.006746936596587243
infant,LOC,0.769733290503515,adult,lA1,0.008128408307708711
infant,FFA,0.7836267381514264,adult,lA1,0.008152917482223208
infant,A1,0.6346582984923764,adult,lA1,0.006566495712073405
infant,EVC,0.736222829805865,adult,lA1,0.007348281373905396
infant,lLOC,0.7448299540455551,adult,lA1,0.00992243891340729
infant,lFFA,0.7278304466321088,adult,lA1,0.005615172570335733
infant,lA1,0.5077048127644571,adult,lA1,0.014319718171059584
infant,lEVC,0.7198112868846922,adult,lA1,0.007747500098958151
infant,rLOC,0.7441355889427699,adult,lA1,0.010971145413896622
infant,rFFA,0.7377312796018676,adult,lA1,0.0068978222094031715
infant,rA1,0.5816352028531794,adult,lA1,0.012376722225140278
infant,rEVC,0.7448533138322851,adult,lA1,0.009559092850117017
adult,LOC,0.78803072789475,adult,lA1,0.0072073759548064754
adult,FFA,0.7841050087210015,adult,lA1,0.006187353640577686
adult,A1,0.8462532671443416,adult,lA1,0.003909542632621922
adult,EVC,0.6012674252831216,adult,lA1,0.009361169249941419
adult,lLOC,0.7827560451647569,adult,lA1,0.007206307466723603
adult,lFFA,0.7668696029627377,adult,lA1,0.008476432195152988
adult,lA1,0.8347108369471841,adult,lA1,0.005218586445564198
adult,lEVC,0.5201205867254293,adult,lA1,0.010719929725162869
adult,rLOC,0.7422968532655412,adult,lA1,0.008729884297332903
adult,rFFA,0.7459077227988814,adult,lA1,0.006860155920843374
adult,rA1,0.8083177671401586,adult,lA1,0.005708504331388783
adult,rEVC,0.619169366820258,adult,lA1,0.008533744610436472
infant,LOC,0.47735058457903284,adult,lEVC,0.006774479477547347
infant,FFA,0.4665463591821527,adult,lEVC,0.010455925072892662
infant,A1,0.3249717947488178,adult,lEVC,0.011240007130523715
infant,EVC,0.5392243597534891,adult,lEVC,0.009899989660534186
infant,lLOC,0.48562819984240024,adult,lEVC,0.008969835062273281
infant,lFFA,0.3391728746115079,adult,lEVC,0.011579906172752686
infant,lA1,0.31458764187434424,adult,lEVC,0.016362762808762144
infant,lEVC,0.5027856578884603,adult,lEVC,0.009617534024694209
infant,rLOC,0.4642250779980663,adult,lEVC,0.011133252971610372
infant,rFFA,0.4477826494184957,adult,lEVC,0.011589646788274188
infant,rA1,0.35069639179745865,adult,lEVC,0.010221776506939659
infant,rEVC,0.5154657309702622,adult,lEVC,0.009544905157209474
adult,LOC,0.5831128934922135,adult,lEVC,0.007761470946525361
adult,FFA,0.4476173024116218,adult,lEVC,0.007979896045762519
adult,A1,0.5010348486764247,adult,lEVC,0.007209434569246475
adult,EVC,0.631734747835013,adult,lEVC,0.009165216573389026
adult,lLOC,0.4960726083648234,adult,lEVC,0.009472263153630475
adult,lFFA,0.43015478242153177,adult,lEVC,0.009867635890286518
adult,lA1,0.4922156938267383,adult,lEVC,0.008690090722667933
adult,lEVC,0.5996338138773487,adult,lEVC,0.015126602370067117
adult,rLOC,0.600021521595939,adult,lEVC,0.007620038421749041
adult,rFFA,0.4389123314162127,adult,lEVC,0.007362145027743453
adult,rA1,0.4884898214922034,adult,lEVC,0.008206999136340742
adult,rEVC,0.6502883850129016,adult,lEVC,0.010746258479478603
infant,LOC,0.5271507891436757,adult,rLOC,0.009168054971054352
infant,FFA,0.474058014412016,adult,rLOC,0.008343962018044009
infant,A1,0.3938356993554589,adult,rLOC,0.012946408428105459
infant,EVC,0.5531927630229319,adult,rLOC,0.007098162946226698
infant,lLOC,0.49795369117520255,adult,rLOC,0.011792125667740001
infant,lFFA,0.4224236013057041,adult,rLOC,0.012742533131803365
infant,lA1,0.3919262637222786,adult,rLOC,0.014778261558828592
infant,lEVC,0.5234258220906773,adult,rLOC,0.009834282369444962
infant,rLOC,0.5248135554441523,adult,rLOC,0.010061290264341148
infant,rFFA,0.47526012809457396,adult,rLOC,0.007900563511553788
infant,rA1,0.3985286852487477,adult,rLOC,0.014382381781575724
infant,rEVC,0.567277654622548,adult,rLOC,0.007595527861079739
adult,LOC,0.7490440998474333,adult,rLOC,0.009953786672632936
adult,FFA,0.551413325018498,adult,rLOC,0.006385422921953198
adult,A1,0.5853980665005772,adult,rLOC,0.007226255807086453
adult,EVC,0.7379267726950851,adult,rLOC,0.010254129831368248
adult,lLOC,0.759970074312048,adult,rLOC,0.007811547034969968
adult,lFFA,0.5776948882747039,adult,rLOC,0.009381193879064584
adult,lA1,0.5744088515878932,adult,rLOC,0.007413034563273288
adult,lEVC,0.5709214600723593,adult,rLOC,0.01192510858578749
adult,rLOC,0.7370348118495446,adult,rLOC,0.013431575612845222
adult,rFFA,0.482295320759697,adult,rLOC,0.007416621127613915
adult,rA1,0.5887198727020276,adult,rLOC,0.010138483228836485
adult,rEVC,0.7666694893175564,adult,rLOC,0.008234253639449459
infant,LOC,0.7277113666768095,adult,rFFA,0.006708791610873715
infant,FFA,0.7288345606877724,adult,rFFA,0.004688244109936572
infant,A1,0.531179419038285,adult,rFFA,0.01062345533862796
infant,EVC,0.7059422149247193,adult,rFFA,0.01020252441349754
infant,lLOC,0.6923411676802546,adult,rFFA,0.010213381506227725
infant,lFFA,0.656316795683235,adult,rFFA,0.011530923121728799
infant,lA1,0.46595441312411323,adult,rFFA,0.011206854395681733
infant,lEVC,0.6811203782212458,adult,rFFA,0.009809008506670021
infant,rLOC,0.6835312219536199,adult,rFFA,0.010392544354529337
infant,rFFA,0.707703110026133,adult,rFFA,0.007402112593929982
infant,rA1,0.5468033957794001,adult,rFFA,0.010456918336280456
infant,rEVC,0.7000764223451016,adult,rFFA,0.009174969441690724
adult,LOC,0.7761142132891361,adult,rFFA,0.008874599646123792
adult,FFA,0.7339989626763204,adult,rFFA,0.006878316722704692
adult,A1,0.7927450225507718,adult,rFFA,0.006231436135786398
adult,EVC,0.7411847560329912,adult,rFFA,0.007106255063178819
adult,lLOC,0.7625446285750224,adult,rFFA,0.00819074320194829
adult,lFFA,0.73028846027627,adult,rFFA,0.0071624787991001315
adult,lA1,0.7709079186152014,adult,rFFA,0.005596420325408718
adult,lEVC,0.6111502532997841,adult,rFFA,0.01033716272551842
adult,rLOC,0.7839958114173637,adult,rFFA,0.005796662577052384
adult,rFFA,0.7083423969588063,adult,rFFA,0.0060763884347750765
adult,rA1,0.7595487558793457,adult,rFFA,0.0056262534496793444
adult,rEVC,0.7439245740541814,adult,rFFA,0.007319403789868057
infant,LOC,0.7813759704364335,adult,rA1,0.008806516486396368
infant,FFA,0.7820421080427277,adult,rA1,0.007962964052022336
infant,A1,0.6680041114736477,adult,rA1,0.011577458906162977
infant,EVC,0.751537360821706,adult,rA1,0.009454342058349932
infant,lLOC,0.7413916809936024,adult,rA1,0.007995090994387737
infant,lFFA,0.698159447428973,adult,rA1,0.009831510868647187
infant,lA1,0.4905818946166042,adult,rA1,0.013775164838307047
infant,lEVC,0.750949578875937,adult,rA1,0.007860295445128465
infant,rLOC,0.7515908175682575,adult,rA1,0.007694505818181518
infant,rFFA,0.7408613085792944,adult,rA1,0.007632348597473145
infant,rA1,0.617546439932393,adult,rA1,0.01384870281104313
infant,rEVC,0.7363863261451563,adult,rA1,0.008256850727956264
adult,LOC,0.7935439266048409,adult,rA1,0.005322503520799013
adult,FFA,0.8200195966330457,adult,rA1,0.005784006034610237
adult,A1,0.8356648800538127,adult,rA1,0.005869143227188884
adult,EVC,0.7340621696157554,adult,rA1,0.005986309892650953
adult,lLOC,0.7641030875733635,adult,rA1,0.00933226228705552
adult,lFFA,0.7553560425824433,adult,rA1,0.010302930469945532
adult,lA1,0.8104230461444197,adult,rA1,0.005548969800753383
adult,lEVC,0.6668906749307815,adult,rA1,0.010388894389747903
adult,rLOC,0.7659923066774061,adult,rA1,0.006995169995436823
adult,rFFA,0.7712425305416318,adult,rA1,0.005732902183798717
adult,rA1,0.8177287639109991,adult,rA1,0.006051415216854361
adult,rEVC,0.7377744162826049,adult,rA1,0.006915860983179306
infant,LOC,0.3456882748166157,adult,rEVC,0.010011929541374563
infant,FFA,0.33139108845924825,adult,rEVC,0.007023096486942887
infant,A1,0.38667214136250655,adult,rEVC,0.012210538290612905
infant,EVC,0.3721502109147698,adult,rEVC,0.0071716537655974535
infant,lLOC,0.34812377051078347,adult,rEVC,0.009069980542388988
infant,lFFA,0.277826437763993,adult,rEVC,0.013227152534890848
infant,lA1,0.3473932174183862,adult,rEVC,0.017105710273733758
infant,lEVC,0.3285235256793759,adult,rEVC,0.010293457783401348
infant,rLOC,0.31158338696976945,adult,rEVC,0.009056288246543587
infant,rFFA,0.3094656257086361,adult,rEVC,0.008781571044310635
infant,rA1,0.34625781355564395,adult,rEVC,0.013377781342551692
infant,rEVC,0.39338599745859926,adult,rEVC,0.011543740787055915
adult,LOC,0.5854136899455608,adult,rEVC,0.009287043441364709
adult,FFA,0.42532351341159147,adult,rEVC,0.0068537204389256335
adult,A1,0.46255218575241297,adult,rEVC,0.006588803306404875
adult,EVC,0.7364560385928136,adult,rEVC,0.009853789500500403
adult,lLOC,0.5054044622829228,adult,rEVC,0.012960323439244716
adult,lFFA,0.4126074429095447,adult,rEVC,0.007345874905687365
adult,lA1,0.46085180506894846,adult,rEVC,0.008580865348332594
adult,lEVC,0.5814682329710565,adult,rEVC,0.011904084090292252
adult,rLOC,0.6060749410314671,adult,rEVC,0.009754977211812822
adult,rFFA,0.36749850938356327,adult,rEVC,0.008458957785753627
adult,rA1,0.45519730795653884,adult,rEVC,0.008893015941892068
adult,rEVC,0.7838996476227322,adult,rEVC,0.008779715460495751
