image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_37.png,1.7890497015898008,1.6280605974545288,0.5235563224547208,0.5679236816043576
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_30.png,2.2801243187094182,1.8529915986429961,0.5516719986334225,0.5917449312749405
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_42.png,1.7958097944029938,1.8893858148009097,0.4873037919392655,0.5900752435769638
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_39.png,2.284550626083722,1.72941614392985,0.5691503584809192,0.5437330295558815
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_45.png,2.767828205291037,2.45837330352515,0.5296061012232174,0.568268972740887
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_28.png,2.101386854869429,1.5977131399188618,0.5680805757698089,0.5943033414027901
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_54.png,1.8140822611873764,1.763514001023125,0.5070673514362695,0.5484740281614229
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_53.png,2.272290183031888,1.954722675178008,0.5375640574687495,0.5753352719406191
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_21.png,2.5337766884507515,1.7965788697364513,0.5851197792893142,0.5614554410763595
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_26.png,2.2023694907337323,2.2649000538261355,0.4930012547408796,0.5334811456558068
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_13.png,2.007907907941089,1.6326994433388562,0.5515310260622199,0.598973463459216
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_1.png,2.342302139392313,1.6152612357035132,0.5918546128994329,0.5454633276361744
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_6.png,2.0954171825688883,1.8282696082059182,0.5340429280684528,0.585986396730106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_14.png,2.532152476670508,2.2023922807195535,0.5348249106142927,0.5321709195881381
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_8.png,2.120389567376607,1.956286283596963,0.5201270949394289,0.5626461248560561
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_38.png,2.018921889468923,2.401867768686615,0.45668806832833275,0.5832217921354412
