Random,FaceGen,0.14354066985645933
Random,FaceGen,0.1291866028708134
Random,FaceGen,0.14354066985645933
Random,FaceGen,0.1674641148325359
Random,FaceGen,0.18181818181818182
Random,FaceGen,0.14354066985645933
Random,FaceGen,0.13875598086124402
Random,FaceGen,0.17703349282296652
Random,FaceGen,0.1722488038277512
Random,FaceGen,0.17703349282296652
Random,FaceGen,0.13875598086124402
Random,FaceGen,0.13875598086124402
Random,FaceGen,0.1674641148325359
Random,FaceGen,0.1339712918660287
Random,FaceGen,0.14354066985645933
Random,FaceGen,0.1674641148325359
Random,FaceGen,0.17703349282296652
Random,FaceGen,0.14832535885167464
Random,FaceGen,0.14354066985645933
Random,FaceGen,0.13875598086124402
