Object,Monkey,0.8679245283018868
Object,Monkey,0.8490566037735849
Object,Monkey,0.8584905660377359
Object,Monkey,0.8443396226415094
Object,Monkey,0.8632075471698113
Object,Monkey,0.8679245283018868
Object,Monkey,0.8679245283018868
Object,Monkey,0.8443396226415094
Object,Monkey,0.8584905660377359
Object,Monkey,0.8632075471698113
Object,Monkey,0.8490566037735849
Object,Monkey,0.8726415094339622
Object,Monkey,0.839622641509434
Object,Monkey,0.8537735849056604
Object,Monkey,0.8537735849056604
Object,Monkey,0.8349056603773585
Object,Monkey,0.8443396226415094
Object,Monkey,0.8490566037735849
Object,Monkey,0.839622641509434
Object,Monkey,0.8490566037735849
