image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_37.png,[[26.69723]],[[25.759155]],[[0.5089415]],0.5679236816043576
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_30.png,[[26.479254]],[[25.513386]],[[0.50928855]],0.5917449312749405
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_42.png,[[26.988935]],[[26.015081]],[[0.5091866]],0.5900752435769638
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_39.png,[[26.383455]],[[25.800415]],[[0.50558645]],0.5437330295558815
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_45.png,[[26.575005]],[[26.098873]],[[0.50451964]],0.568268972740887
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_28.png,[[26.27545]],[[25.850164]],[[0.5040794]],0.5943033414027901
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_54.png,[[26.859018]],[[26.160574]],[[0.5065867]],0.5484740281614229
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_53.png,[[26.131529]],[[25.49141]],[[0.50619996]],0.5753352719406191
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_21.png,[[26.995478]],[[26.299763]],[[0.50652695]],0.5614554410763595
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_26.png,[[26.700344]],[[25.376863]],[[0.5127069]],0.5334811456558068
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_13.png,[[26.843]],[[26.16601]],[[0.5063856]],0.598973463459216
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_1.png,[[26.40233]],[[25.94306]],[[0.5043869]],0.5454633276361744
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_6.png,[[27.035254]],[[25.964314]],[[0.5101033]],0.585986396730106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_14.png,[[26.754353]],[[25.654198]],[[0.51049596]],0.5321709195881381
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_8.png,[[26.505945]],[[26.18853]],[[0.5030119]],0.5626461248560561
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_38.png,[[26.470072]],[[25.984594]],[[0.5046276]],0.5832217921354412
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_44.png,[[26.98382]],[[26.697655]],[[0.5026654]],0.5703071055140894
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_43.png,[[26.809584]],[[25.95968]],[[0.508053]],0.6151158113498475
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_31.png,[[26.640078]],[[25.985662]],[[0.50621766]],0.5791163708086785
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_36.png,[[26.750826]],[[25.857077]],[[0.50849444]],0.6142202065168276
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_60.png,[[26.557285]],[[25.819334]],[[0.5070447]],0.5825033925071224
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_9.png,[[26.779476]],[[25.756754]],[[0.5097335]],0.5484630213548127
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_7.png,[[25.927961]],[[25.579279]],[[0.50338477]],0.5599307361949151
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_15.png,[[26.54065]],[[25.632889]],[[0.5086994]],0.5905024697118402
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_12.png,[[26.70948]],[[26.016325]],[[0.5065732]],0.5917306204050046
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_27.png,[[26.759827]],[[26.068144]],[[0.50654656]],0.6140866044239199
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_20.png,[[26.55317]],[[26.27896]],[[0.50259507]],0.5391408581633153
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_52.png,[[25.838343]],[[25.337536]],[[0.504893]],0.5439933719966861
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_29.png,[[25.973835]],[[25.924316]],[[0.5004771]],0.6227929510185728
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_55.png,[[26.523289]],[[25.503033]],[[0.5098052]],0.5586574070322439
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_18.png,[[25.74704]],[[25.399988]],[[0.5033927]],0.5493535318530987
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_11.png,[[26.154913]],[[25.644268]],[[0.5049291]],0.5516728148580847
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_3.png,[[26.792747]],[[26.14255]],[[0.5061415]],0.6031520390471573
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_4.png,[[25.87143]],[[25.637882]],[[0.50226706]],0.5450526974145727
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_16.png,[[26.086197]],[[25.293207]],[[0.507717]],0.5320455931039273
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_23.png,[[26.020958]],[[25.462458]],[[0.5054241]],0.5680701136263543
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_24.png,[[25.86179]],[[25.710398]],[[0.50146776]],0.52805288111706
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_58.png,[[26.722347]],[[25.992582]],[[0.5069218]],0.5730087977455289
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_56.png,[[27.103008]],[[26.043612]],[[0.50996673]],0.591130188284182
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_51.png,[[26.2923]],[[25.648005]],[[0.5062023]],0.5372589204025617
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_40.png,[[26.629122]],[[25.755257]],[[0.5083409]],0.5508722947433731
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_47.png,[[26.206358]],[[25.084116]],[[0.5109401]],0.5765961792245333
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_35.png,[[27.242826]],[[26.051163]],[[0.5111801]],0.5533209205557106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_49.png,[[26.307259]],[[25.55948]],[[0.50720865]],0.5350396572865413
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_32.png,[[26.134928]],[[25.732548]],[[0.5038789]],0.5867030077291365
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_50.png,[[26.46214]],[[26.025948]],[[0.50415516]],0.5356037630748283
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_57.png,[[26.488937]],[[26.375832]],[[0.5010698]],0.5437603685083664
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_25.png,[[26.14122]],[[25.768467]],[[0.5035904]],0.5909921660507396
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_59.png,[[27.01166]],[[25.746828]],[[0.511987]],0.5790387088122303
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_22.png,[[26.786587]],[[25.953476]],[[0.5078983]],0.6079175121123028
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_5.png,[[26.514843]],[[25.70745]],[[0.50773036]],0.525733500060998
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_17.png,[[26.104004]],[[25.688108]],[[0.504015]],0.564312024228534
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_10.png,[[26.420053]],[[25.834785]],[[0.50560015]],0.5748486580886671
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_2.png,[[25.914349]],[[25.56671]],[[0.5033764]],0.580884372425158
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_19.png,[[26.678877]],[[25.878124]],[[0.50761795]],0.5887217080252162
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_33.png,[[26.331312]],[[25.819532]],[[0.5049067]],0.5757233503533417
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_34.png,[[26.78555]],[[26.189262]],[[0.50562805]],0.5714853898164525
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_48.png,[[27.067364]],[[26.283451]],[[0.50734675]],0.5664991935048197
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_46.png,[[26.432308]],[[25.77737]],[[0.5062722]],0.537042787565783
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_41.png,[[25.82256]],[[25.303637]],[[0.5050749]],0.5401944881951464
