Object,Object,Upright,0.71
Object,Object,Upright,0.76
Object,Object,Upright,0.7233333333333334
Object,Object,Upright,0.66
Object,Object,Upright,0.73
Object,Object,Upright,0.69
Object,Object,Upright,0.67
Object,Object,Upright,0.7066666666666667
Object,Object,Upright,0.7133333333333334
Object,Object,Upright,0.7033333333333334
Object,Object,Upright,0.76
Object,Object,Upright,0.71
Object,Object,Upright,0.8033333333333333
Object,Object,Upright,0.7633333333333333
Object,Object,Upright,0.7433333333333333
Object,Object,Upright,0.7666666666666667
Object,Object,Upright,0.75
Object,Object,Upright,0.7766666666666666
Object,Object,Upright,0.7566666666666667
Object,Object,Upright,0.72
Object,Object,Upright,0.7266666666666667
Object,Object,Upright,0.7033333333333334
Object,Object,Upright,0.69
Object,Object,Upright,0.7033333333333334
Object,Object,Upright,0.7333333333333333
Object,Object,Upright,0.7333333333333333
Object,Object,Upright,0.71
Object,Object,Upright,0.72
Object,Object,Upright,0.7533333333333333
Object,Object,Upright,0.6866666666666666
Object,Object,Upright,0.7166666666666667
Object,Object,Upright,0.7
Object,Object,Upright,0.7166666666666667
Object,Object,Upright,0.7233333333333334
Object,Object,Upright,0.7566666666666667
Object,Object,Upright,0.72
Object,Object,Upright,0.73
Object,Object,Upright,0.7
Object,Object,Upright,0.7133333333333334
Object,Object,Upright,0.7066666666666667
Object,Object,Upright,0.7066666666666667
Object,Object,Upright,0.6766666666666666
Object,Object,Upright,0.7333333333333333
Object,Object,Upright,0.7466666666666667
Object,Object,Upright,0.6933333333333334
Object,Object,Upright,0.73
Object,Object,Upright,0.7566666666666667
Object,Object,Upright,0.7466666666666667
Object,Object,Upright,0.7166666666666667
Object,Object,Upright,0.7066666666666667
