image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_37.png,[[15.178479]],[[14.844761]],[[0.50555766]],0.5679236816043576
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_30.png,[[14.870295]],[[14.754116]],[[0.5019609]],0.5917449312749405
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_42.png,[[15.845935]],[[15.087699]],[[0.51225585]],0.5900752435769638
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_39.png,[[15.04512]],[[14.526168]],[[0.5087746]],0.5437330295558815
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_45.png,[[15.379507]],[[14.68988]],[[0.5114673]],0.568268972740887
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_28.png,[[15.4099655]],[[14.786002]],[[0.51033187]],0.5943033414027901
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_54.png,[[15.611626]],[[14.641589]],[[0.5160319]],0.5484740281614229
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_53.png,[[14.55614]],[[14.58014]],[[0.49958813]],0.5753352719406191
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_21.png,[[16.006773]],[[14.979176]],[[0.51658165]],0.5614554410763595
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_26.png,[[15.023768]],[[13.665269]],[[0.5236763]],0.5334811456558068
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_13.png,[[15.551381]],[[15.07438]],[[0.5077876]],0.598973463459216
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_1.png,[[15.108758]],[[14.817541]],[[0.5048655]],0.5454633276361744
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_6.png,[[15.538246]],[[15.209076]],[[0.50535285]],0.585986396730106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_14.png,[[14.882087]],[[14.156762]],[[0.51248884]],0.5321709195881381
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_8.png,[[15.147738]],[[14.602877]],[[0.5091572]],0.5626461248560561
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_38.png,[[14.774297]],[[14.3880825]],[[0.5066218]],0.5832217921354412
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_44.png,[[15.586443]],[[15.293641]],[[0.50474095]],0.5703071055140894
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_43.png,[[15.756258]],[[14.787672]],[[0.5158556]],0.6151158113498475
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_31.png,[[15.031838]],[[14.839321]],[[0.50322247]],0.5791163708086785
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_36.png,[[15.290578]],[[15.105323]],[[0.50304735]],0.6142202065168276
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_60.png,[[14.885756]],[[14.869057]],[[0.5002806]],0.5825033925071224
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_9.png,[[15.366035]],[[14.7140465]],[[0.51083755]],0.5484630213548127
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_7.png,[[14.068495]],[[14.606911]],[[0.49061188]],0.5599307361949151
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_15.png,[[14.864951]],[[14.633876]],[[0.5039167]],0.5905024697118402
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_12.png,[[15.586161]],[[14.91954]],[[0.5109262]],0.5917306204050046
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_27.png,[[15.323943]],[[15.095699]],[[0.5037516]],0.6140866044239199
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_20.png,[[15.720028]],[[15.363216]],[[0.5057396]],0.5391408581633153
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_52.png,[[13.851836]],[[14.024467]],[[0.4969036]],0.5439933719966861
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_29.png,[[15.133764]],[[15.068559]],[[0.50107944]],0.6227929510185728
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_55.png,[[15.295235]],[[14.95883]],[[0.5055597]],0.5586574070322439
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_18.png,[[14.053918]],[[14.0335865]],[[0.5003619]],0.5493535318530987
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_11.png,[[14.729717]],[[14.522629]],[[0.5035397]],0.5516728148580847
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_3.png,[[15.339547]],[[15.24586]],[[0.50153154]],0.6031520390471573
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_4.png,[[14.341636]],[[14.3743105]],[[0.49943107]],0.5450526974145727
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_16.png,[[14.522377]],[[13.942977]],[[0.51017725]],0.5320455931039273
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_23.png,[[14.748127]],[[14.456087]],[[0.50499994]],0.5680701136263543
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_24.png,[[14.474302]],[[14.432388]],[[0.500725]],0.52805288111706
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_58.png,[[15.450218]],[[14.975186]],[[0.50780654]],0.5730087977455289
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_56.png,[[15.864915]],[[15.227314]],[[0.51025337]],0.591130188284182
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_51.png,[[14.730221]],[[14.82139]],[[0.49845746]],0.5372589204025617
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_40.png,[[14.837261]],[[14.194791]],[[0.5110649]],0.5508722947433731
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_47.png,[[14.825374]],[[14.542982]],[[0.5048078]],0.5765961792245333
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_35.png,[[15.909677]],[[15.164326]],[[0.51199317]],0.5533209205557106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_49.png,[[14.279163]],[[14.304754]],[[0.49955237]],0.5350396572865413
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_32.png,[[14.390722]],[[14.599917]],[[0.49639204]],0.5867030077291365
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_50.png,[[14.892639]],[[14.542364]],[[0.50595]],0.5356037630748283
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_57.png,[[14.730772]],[[14.862466]],[[0.49777493]],0.5437603685083664
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_25.png,[[14.629013]],[[14.9220705]],[[0.49504152]],0.5909921660507396
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_59.png,[[15.444291]],[[15.011911]],[[0.5070984]],0.5790387088122303
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_22.png,[[15.44996]],[[15.314929]],[[0.5021946]],0.6079175121123028
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_5.png,[[14.945552]],[[14.7289]],[[0.5036505]],0.525733500060998
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_17.png,[[14.719464]],[[14.510857]],[[0.50356835]],0.564312024228534
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_10.png,[[15.084469]],[[14.818413]],[[0.50444865]],0.5748486580886671
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_2.png,[[14.61632]],[[14.678809]],[[0.49893346]],0.580884372425158
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_19.png,[[15.490807]],[[15.186662]],[[0.50495714]],0.5887217080252162
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_33.png,[[15.061065]],[[14.71343]],[[0.5058378]],0.5757233503533417
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_34.png,[[15.573431]],[[15.56522]],[[0.50013185]],0.5714853898164525
