Face,FaceGen,0.8564593301435407
Face,FaceGen,0.8708133971291866
Face,FaceGen,0.8899521531100478
Face,FaceGen,0.8325358851674641
Face,FaceGen,0.8660287081339713
Face,FaceGen,0.8755980861244019
Face,FaceGen,0.8516746411483254
Face,FaceGen,0.8708133971291866
Face,FaceGen,0.8564593301435407
Face,FaceGen,0.8660287081339713
Face,FaceGen,0.861244019138756
Face,FaceGen,0.8708133971291866
Face,FaceGen,0.8708133971291866
Face,FaceGen,0.8660287081339713
Face,FaceGen,0.84688995215311
Face,FaceGen,0.8660287081339713
Face,FaceGen,0.8325358851674641
Face,FaceGen,0.8660287081339713
Face,FaceGen,0.861244019138756
Face,FaceGen,0.84688995215311
