image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_37.png,[[15.621378]],[[14.48487]],[[0.51887494]],0.5679236816043576
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_30.png,[[15.6200485]],[[15.960169]],[[0.494615]],0.5917449312749405
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_42.png,[[16.036983]],[[12.47137]],[[0.5625363]],0.5900752435769638
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_39.png,[[15.999817]],[[15.086417]],[[0.51469135]],0.5437330295558815
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_45.png,[[13.827367]],[[13.335543]],[[0.50905323]],0.568268972740887
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_28.png,[[15.833166]],[[15.926076]],[[0.49853727]],0.5943033414027901
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_54.png,[[15.708349]],[[13.900259]],[[0.5305332]],0.5484740281614229
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_53.png,[[15.584297]],[[15.364089]],[[0.5035577]],0.5753352719406191
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_21.png,[[16.291866]],[[13.2095785]],[[0.5522396]],0.5614554410763595
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_26.png,[[15.644118]],[[12.257231]],[[0.560694]],0.5334811456558068
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_13.png,[[15.859984]],[[13.808683]],[[0.53457016]],0.598973463459216
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_1.png,[[16.104134]],[[15.8202715]],[[0.50444585]],0.5454633276361744
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_6.png,[[16.063948]],[[14.382046]],[[0.5276211]],0.585986396730106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_14.png,[[15.7975]],[[13.056867]],[[0.5474908]],0.5321709195881381
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_8.png,[[15.211904]],[[13.554028]],[[0.5288167]],0.5626461248560561
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_38.png,[[14.335009]],[[13.747044]],[[0.5104687]],0.5832217921354412
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_44.png,[[16.283684]],[[13.917178]],[[0.53917944]],0.5703071055140894
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_43.png,[[15.966404]],[[12.692003]],[[0.5571281]],0.6151158113498475
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_31.png,[[15.340942]],[[13.91054]],[[0.52445006]],0.5791163708086785
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_36.png,[[15.766722]],[[15.532355]],[[0.503744]],0.6142202065168276
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_60.png,[[15.882153]],[[14.059376]],[[0.53043896]],0.5825033925071224
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_9.png,[[15.774946]],[[15.276315]],[[0.50802916]],0.5484630213548127
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_7.png,[[15.403496]],[[16.201565]],[[0.48737434]],0.5599307361949151
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_15.png,[[15.813767]],[[14.641561]],[[0.5192447]],0.5905024697118402
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_12.png,[[16.161283]],[[12.935511]],[[0.5554318]],0.5917306204050046
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_27.png,[[15.896024]],[[14.050281]],[[0.53081757]],0.6140866044239199
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_20.png,[[16.194128]],[[15.565886]],[[0.50989044]],0.5391408581633153
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_52.png,[[15.1106615]],[[15.652805]],[[0.49118853]],0.5439933719966861
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_29.png,[[15.866956]],[[16.078644]],[[0.49668676]],0.6227929510185728
