image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_37.png,1.3958830377334526,1.441407214404505,0.49197752562735714,0.5679236816043576
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_30.png,1.5620765856218835,1.4803272825018163,0.5134349854035788,0.5917449312749405
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_42.png,1.3483435545248426,1.6168533570630488,0.4547231076815036,0.5900752435769638
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_39.png,1.6517634767054714,1.3222492710678293,0.5553989228668161,0.5437330295558815
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_45.png,2.462128228201792,1.7999803303472572,0.5776784411704368,0.568268972740887
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_28.png,1.670567374607246,1.4375051870991953,0.5374930415685165,0.5943033414027901
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_54.png,1.5028252361171568,1.3446353654580416,0.5277773589863904,0.5484740281614229
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_53.png,1.7456061341470541,1.4195304522047343,0.5515105230131889,0.5753352719406191
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_21.png,2.0263288135950766,1.520068959517327,0.5713766315098721,0.5614554410763595
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_26.png,1.4166557458761981,1.6685356323288574,0.45917921198794454,0.5334811456558068
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_13.png,1.4600212341174483,1.414034448896009,0.5080003295505433,0.598973463459216
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_1.png,1.8522944176766654,1.3907368221193355,0.5711614476440201,0.5454633276361744
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_6.png,1.5869600615845432,1.513144204236767,0.5119053830159193,0.585986396730106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_14.png,1.7898391383116024,1.719596956546108,0.5100076165895169,0.5321709195881381
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_8.png,1.4770912875492985,1.437074310044841,0.5068659408953106,0.5626461248560561
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_38.png,1.456053371285483,1.6276702245793206,0.47217376201875366,0.5832217921354412
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_44.png,1.6817754169861818,1.8342342666731586,0.4783193359228319,0.5703071055140894
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_43.png,1.6467874244723506,1.4019032366379025,0.5401621901097154,0.6151158113498475
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_31.png,1.474035937289562,1.462292784228485,0.5019996318830077,0.5791163708086785
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_36.png,1.880550531122248,1.5228097976811352,0.5525569876356428,0.6142202065168276
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_60.png,1.8437615759271135,1.6660285318671815,0.5253196115154058,0.5825033925071224
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_9.png,1.494028583611439,1.4096240397673976,0.5145342013649388,0.5484630213548127
