image,upright,invert,pref,top_ratio
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_37.png,[[39.36537]],[[38.44652]],[[0.5059043]],0.5679236816043576
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_30.png,[[39.116474]],[[38.06151]],[[0.5068346]],0.5917449312749405
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_42.png,[[39.718143]],[[39.266335]],[[0.50286007]],0.5900752435769638
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_39.png,[[39.143612]],[[38.422626]],[[0.50464755]],0.5437330295558815
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_45.png,[[39.59023]],[[39.156254]],[[0.5027555]],0.568268972740887
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_28.png,[[38.874977]],[[38.43197]],[[0.50286525]],0.5943033414027901
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_54.png,[[39.949356]],[[38.66935]],[[0.5081406]],0.5484740281614229
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_53.png,[[39.018234]],[[38.161934]],[[0.5055474]],0.5753352719406191
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_21.png,[[39.66183]],[[38.692547]],[[0.50618523]],0.5614554410763595
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_26.png,[[39.38975]],[[38.851974]],[[0.5034366]],0.5334811456558068
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_13.png,[[39.50247]],[[38.750763]],[[0.504803]],0.598973463459216
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_1.png,[[38.515938]],[[38.23556]],[[0.5018265]],0.5454633276361744
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_6.png,[[39.408405]],[[38.555344]],[[0.50547093]],0.585986396730106
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_14.png,[[39.365833]],[[38.714867]],[[0.5041685]],0.5321709195881381
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_8.png,[[39.60269]],[[38.892532]],[[0.5045236]],0.5626461248560561
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_38.png,[[38.99076]],[[38.81324]],[[0.50114083]],0.5832217921354412
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_44.png,[[40.00503]],[[39.18061]],[[0.50520563]],0.5703071055140894
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_43.png,[[40.046944]],[[38.681843]],[[0.5086696]],0.6151158113498475
/home/vayzenbe/GitHub_Repos/GiNN//Stim//schematic/schematic_31.png,[[39.251007]],[[39.034744]],[[0.5013812]],0.5791163708086785
