Object,FaceGen,0.7894736842105263
Object,FaceGen,0.8229665071770335
Object,FaceGen,0.784688995215311
Object,FaceGen,0.7559808612440191
Object,FaceGen,0.8038277511961722
Object,FaceGen,0.8133971291866029
Object,FaceGen,0.7942583732057417
Object,FaceGen,0.8086124401913876
Object,FaceGen,0.7942583732057417
Object,FaceGen,0.7751196172248804
Object,FaceGen,0.784688995215311
Object,FaceGen,0.784688995215311
Object,FaceGen,0.7990430622009569
Object,FaceGen,0.8038277511961722
Object,FaceGen,0.8564593301435407
Object,FaceGen,0.7799043062200957
Object,FaceGen,0.7942583732057417
Object,FaceGen,0.8038277511961722
Object,FaceGen,0.8229665071770335
Object,FaceGen,0.8229665071770335
