Object,Object,Inverted,0.6866666666666666
Object,Object,Inverted,0.6766666666666666
Object,Object,Inverted,0.7066666666666667
Object,Object,Inverted,0.6866666666666666
Object,Object,Inverted,0.6433333333333333
Object,Object,Inverted,0.6866666666666666
Object,Object,Inverted,0.6666666666666666
Object,Object,Inverted,0.6733333333333333
Object,Object,Inverted,0.64
Object,Object,Inverted,0.7
Object,Object,Inverted,0.66
Object,Object,Inverted,0.6966666666666667
Object,Object,Inverted,0.6733333333333333
Object,Object,Inverted,0.6633333333333333
Object,Object,Inverted,0.6766666666666666
Object,Object,Inverted,0.6633333333333333
Object,Object,Inverted,0.6933333333333334
Object,Object,Inverted,0.6466666666666666
Object,Object,Inverted,0.65
Object,Object,Inverted,0.68
Object,Object,Inverted,0.6933333333333334
Object,Object,Inverted,0.69
Object,Object,Inverted,0.7133333333333334
Object,Object,Inverted,0.68
Object,Object,Inverted,0.6966666666666667
Object,Object,Inverted,0.6933333333333334
Object,Object,Inverted,0.7133333333333334
Object,Object,Inverted,0.6566666666666666
Object,Object,Inverted,0.6866666666666666
Object,Object,Inverted,0.7033333333333334
Object,Object,Inverted,0.73
Object,Object,Inverted,0.6766666666666666
Object,Object,Inverted,0.6766666666666666
Object,Object,Inverted,0.7066666666666667
Object,Object,Inverted,0.7033333333333334
Object,Object,Inverted,0.69
Object,Object,Inverted,0.6966666666666667
Object,Object,Inverted,0.6933333333333334
Object,Object,Inverted,0.67
Object,Object,Inverted,0.7066666666666667
Object,Object,Inverted,0.7566666666666667
Object,Object,Inverted,0.6933333333333334
Object,Object,Inverted,0.6966666666666667
Object,Object,Inverted,0.73
Object,Object,Inverted,0.69
Object,Object,Inverted,0.72
Object,Object,Inverted,0.7233333333333334
Object,Object,Inverted,0.7433333333333333
Object,Object,Inverted,0.6833333333333333
Object,Object,Inverted,0.72
