Face,Object,Upright,0.29333333333333333
Face,Object,Upright,0.3
Face,Object,Upright,0.30333333333333334
Face,Object,Upright,0.31666666666666665
Face,Object,Upright,0.32
Face,Object,Upright,0.30333333333333334
Face,Object,Upright,0.2866666666666667
Face,Object,Upright,0.32666666666666666
Face,Object,Upright,0.31333333333333335
Face,Object,Upright,0.27666666666666667
Face,Object,Upright,0.30666666666666664
Face,Object,Upright,0.31
Face,Object,Upright,0.31666666666666665
Face,Object,Upright,0.2866666666666667
Face,Object,Upright,0.3333333333333333
Face,Object,Upright,0.32666666666666666
Face,Object,Upright,0.36333333333333334
Face,Object,Upright,0.33
Face,Object,Upright,0.32
Face,Object,Upright,0.30666666666666664
Face,Object,Upright,0.35333333333333333
Face,Object,Upright,0.3466666666666667
Face,Object,Upright,0.33
Face,Object,Upright,0.37666666666666665
Face,Object,Upright,0.3233333333333333
Face,Object,Upright,0.35333333333333333
Face,Object,Upright,0.38666666666666666
Face,Object,Upright,0.36666666666666664
Face,Object,Upright,0.31
Face,Object,Upright,0.3233333333333333
Face,Object,Upright,0.29
Face,Object,Upright,0.31
Face,Object,Upright,0.2633333333333333
Face,Object,Upright,0.33666666666666667
Face,Object,Upright,0.30333333333333334
Face,Object,Upright,0.2833333333333333
Face,Object,Upright,0.3466666666666667
Face,Object,Upright,0.30333333333333334
Face,Object,Upright,0.30333333333333334
Face,Object,Upright,0.3
Face,Object,Upright,0.4266666666666667
Face,Object,Upright,0.38333333333333336
Face,Object,Upright,0.37333333333333335
Face,Object,Upright,0.38
Face,Object,Upright,0.35333333333333333
Face,Object,Upright,0.39
Face,Object,Upright,0.3233333333333333
Face,Object,Upright,0.37666666666666665
Face,Object,Upright,0.36
Face,Object,Upright,0.37666666666666665
