Object,Human,0.4625
Object,Human,0.4708333333333333
Object,Human,0.44583333333333336
Object,Human,0.4791666666666667
Object,Human,0.4166666666666667
Object,Human,0.475
Object,Human,0.4708333333333333
Object,Human,0.4666666666666667
Object,Human,0.425
Object,Human,0.45
Object,Human,0.4166666666666667
Object,Human,0.45416666666666666
Object,Human,0.4041666666666667
Object,Human,0.3958333333333333
Object,Human,0.3958333333333333
Object,Human,0.4125
Object,Human,0.3875
Object,Human,0.4
Object,Human,0.42916666666666664
Object,Human,0.4125
