Face,Face,Upright,0.8472222222222222
Face,Face,Upright,0.875
Face,Face,Upright,0.8657407407407407
Face,Face,Upright,0.8611111111111112
Face,Face,Upright,0.8287037037037037
Face,Face,Upright,0.8842592592592593
Face,Face,Upright,0.8379629629629629
Face,Face,Upright,0.8425925925925926
Face,Face,Upright,0.8425925925925926
Face,Face,Upright,0.8472222222222222
Face,Face,Upright,0.9036697247706422
Face,Face,Upright,0.8715596330275229
Face,Face,Upright,0.8899082568807339
Face,Face,Upright,0.8761467889908257
Face,Face,Upright,0.8715596330275229
Face,Face,Upright,0.8899082568807339
Face,Face,Upright,0.8807339449541285
Face,Face,Upright,0.8990825688073395
Face,Face,Upright,0.9220183486238532
Face,Face,Upright,0.8944954128440367
Face,Face,Upright,0.8712871287128713
Face,Face,Upright,0.8762376237623762
Face,Face,Upright,0.8910891089108911
Face,Face,Upright,0.8514851485148515
Face,Face,Upright,0.9158415841584159
Face,Face,Upright,0.8960396039603961
Face,Face,Upright,0.8613861386138614
Face,Face,Upright,0.8712871287128713
Face,Face,Upright,0.8712871287128713
Face,Face,Upright,0.8811881188118812
Face,Face,Upright,0.8842592592592593
Face,Face,Upright,0.9074074074074074
Face,Face,Upright,0.8842592592592593
Face,Face,Upright,0.8888888888888888
Face,Face,Upright,0.8842592592592593
Face,Face,Upright,0.8935185185185185
Face,Face,Upright,0.8981481481481481
Face,Face,Upright,0.8703703703703703
Face,Face,Upright,0.8888888888888888
Face,Face,Upright,0.8981481481481481
Face,Face,Upright,0.8603603603603603
Face,Face,Upright,0.8783783783783784
Face,Face,Upright,0.8918918918918919
Face,Face,Upright,0.8288288288288288
Face,Face,Upright,0.8378378378378378
Face,Face,Upright,0.8603603603603603
Face,Face,Upright,0.8603603603603603
Face,Face,Upright,0.8873873873873874
Face,Face,Upright,0.8738738738738738
Face,Face,Upright,0.8288288288288288
