Random,Monkey,0.0660377358490566
Random,Monkey,0.07075471698113207
Random,Monkey,0.08490566037735849
Random,Monkey,0.08018867924528301
Random,Monkey,0.07547169811320754
Random,Monkey,0.08490566037735849
Random,Monkey,0.07075471698113207
Random,Monkey,0.08962264150943396
Random,Monkey,0.07075471698113207
Random,Monkey,0.08018867924528301
Random,Monkey,0.0660377358490566
Random,Monkey,0.07075471698113207
Random,Monkey,0.07075471698113207
Random,Monkey,0.0660377358490566
Random,Monkey,0.0660377358490566
Random,Monkey,0.07075471698113207
Random,Monkey,0.07547169811320754
Random,Monkey,0.07547169811320754
Random,Monkey,0.08962264150943396
Random,Monkey,0.09433962264150944
