Random,Object,Inverted,0.18
Random,Object,Inverted,0.18333333333333332
Random,Object,Inverted,0.18333333333333332
Random,Object,Inverted,0.19666666666666666
Random,Object,Inverted,0.18666666666666668
Random,Object,Inverted,0.14
Random,Object,Inverted,0.2
Random,Object,Inverted,0.17
Random,Object,Inverted,0.20333333333333334
Random,Object,Inverted,0.16
Random,Object,Inverted,0.18666666666666668
Random,Object,Inverted,0.23333333333333334
Random,Object,Inverted,0.19666666666666666
Random,Object,Inverted,0.21666666666666667
Random,Object,Inverted,0.21
Random,Object,Inverted,0.16
Random,Object,Inverted,0.21666666666666667
Random,Object,Inverted,0.20333333333333334
Random,Object,Inverted,0.19666666666666666
Random,Object,Inverted,0.23
Random,Object,Inverted,0.15666666666666668
Random,Object,Inverted,0.21666666666666667
Random,Object,Inverted,0.15666666666666668
Random,Object,Inverted,0.17666666666666667
Random,Object,Inverted,0.16
Random,Object,Inverted,0.16333333333333333
Random,Object,Inverted,0.17
Random,Object,Inverted,0.19
Random,Object,Inverted,0.13666666666666666
Random,Object,Inverted,0.16
Random,Object,Inverted,0.24
Random,Object,Inverted,0.2
Random,Object,Inverted,0.26
Random,Object,Inverted,0.22666666666666666
Random,Object,Inverted,0.19666666666666666
Random,Object,Inverted,0.2
Random,Object,Inverted,0.23333333333333334
Random,Object,Inverted,0.15666666666666668
Random,Object,Inverted,0.18333333333333332
Random,Object,Inverted,0.21333333333333335
Random,Object,Inverted,0.17666666666666667
Random,Object,Inverted,0.2
Random,Object,Inverted,0.17666666666666667
Random,Object,Inverted,0.21333333333333335
Random,Object,Inverted,0.17333333333333334
Random,Object,Inverted,0.19333333333333333
Random,Object,Inverted,0.16333333333333333
Random,Object,Inverted,0.16666666666666666
Random,Object,Inverted,0.21666666666666667
Random,Object,Inverted,0.20666666666666667
