Face,Monkey,0.8254716981132075
Face,Monkey,0.8867924528301887
Face,Monkey,0.8066037735849056
Face,Monkey,0.8207547169811321
Face,Monkey,0.8160377358490566
Face,Monkey,0.8066037735849056
Face,Monkey,0.839622641509434
Face,Monkey,0.839622641509434
Face,Monkey,0.8584905660377359
Face,Monkey,0.7830188679245284
Face,Monkey,0.8632075471698113
Face,Monkey,0.8254716981132075
Face,Monkey,0.8207547169811321
Face,Monkey,0.8490566037735849
Face,Monkey,0.839622641509434
Face,Monkey,0.8349056603773585
Face,Monkey,0.8160377358490566
Face,Monkey,0.8349056603773585
Face,Monkey,0.8254716981132075
Face,Monkey,0.8066037735849056
