Face,Object,Inverted,0.2966666666666667
Face,Object,Inverted,0.29333333333333333
Face,Object,Inverted,0.28
Face,Object,Inverted,0.27666666666666667
Face,Object,Inverted,0.30666666666666664
Face,Object,Inverted,0.25333333333333335
Face,Object,Inverted,0.23333333333333334
Face,Object,Inverted,0.2833333333333333
Face,Object,Inverted,0.3
Face,Object,Inverted,0.23333333333333334
Face,Object,Inverted,0.33666666666666667
Face,Object,Inverted,0.32666666666666666
Face,Object,Inverted,0.2633333333333333
Face,Object,Inverted,0.2833333333333333
Face,Object,Inverted,0.2966666666666667
Face,Object,Inverted,0.28
Face,Object,Inverted,0.30333333333333334
Face,Object,Inverted,0.35333333333333333
Face,Object,Inverted,0.3
Face,Object,Inverted,0.31333333333333335
Face,Object,Inverted,0.35
Face,Object,Inverted,0.36666666666666664
Face,Object,Inverted,0.34
Face,Object,Inverted,0.36666666666666664
Face,Object,Inverted,0.36
Face,Object,Inverted,0.36
Face,Object,Inverted,0.33666666666666667
Face,Object,Inverted,0.36666666666666664
Face,Object,Inverted,0.39
Face,Object,Inverted,0.4033333333333333
Face,Object,Inverted,0.33
Face,Object,Inverted,0.4
Face,Object,Inverted,0.28
Face,Object,Inverted,0.32
Face,Object,Inverted,0.3233333333333333
Face,Object,Inverted,0.36
Face,Object,Inverted,0.34
Face,Object,Inverted,0.35
Face,Object,Inverted,0.36666666666666664
Face,Object,Inverted,0.35
Face,Object,Inverted,0.27
Face,Object,Inverted,0.30333333333333334
Face,Object,Inverted,0.29
Face,Object,Inverted,0.3333333333333333
Face,Object,Inverted,0.31666666666666665
Face,Object,Inverted,0.28
Face,Object,Inverted,0.3333333333333333
Face,Object,Inverted,0.30666666666666664
Face,Object,Inverted,0.33
Face,Object,Inverted,0.32666666666666666
