model_type,train_type,epoch,im1,im2,similarity
classify,vggface,20,r01_15.jpg,r02_06.jpg,0.7411669
classify,vggface,20,r01_15.jpg,r03_01.jpg,0.68359905
classify,vggface,20,r01_15.jpg,r04_28.jpg,0.6646978
classify,vggface,20,r01_15.jpg,r07_01.jpg,0.6774082
classify,vggface,20,r01_15.jpg,r10_01.jpg,0.6403852
classify,vggface,20,r01_15.jpg,r12_20.jpg,0.71451175
classify,vggface,20,r01_15.jpg,r14_07.jpg,0.6561003
classify,vggface,20,r01_15.jpg,r15_01.jpg,0.6673097
classify,vggface,20,r01_15.jpg,r16_01.jpg,0.6699137
classify,vggface,20,r01_15.jpg,r18_14.jpg,0.7246137
classify,vggface,20,r01_15.jpg,r21_02.jpg,0.6011973
classify,vggface,20,r01_15.jpg,r27_07.jpg,0.706842
classify,vggface,20,r01_15.jpg,r30_11.jpg,0.74724424
classify,vggface,20,r01_15.jpg,r31_01.jpg,0.6891317
classify,vggface,20,r01_15.jpg,r33_17.jpg,0.64351606
classify,vggface,20,r01_15.jpg,r34_02.jpg,0.7556082
classify,vggface,20,r02_06.jpg,r03_01.jpg,0.7344845
classify,vggface,20,r02_06.jpg,r04_28.jpg,0.7180034
classify,vggface,20,r02_06.jpg,r07_01.jpg,0.69530404
classify,vggface,20,r02_06.jpg,r10_01.jpg,0.6749855
classify,vggface,20,r02_06.jpg,r12_20.jpg,0.76703554
classify,vggface,20,r02_06.jpg,r14_07.jpg,0.7497574
classify,vggface,20,r02_06.jpg,r15_01.jpg,0.7174971
classify,vggface,20,r02_06.jpg,r16_01.jpg,0.74125016
classify,vggface,20,r02_06.jpg,r18_14.jpg,0.7400967
classify,vggface,20,r02_06.jpg,r21_02.jpg,0.65332663
classify,vggface,20,r02_06.jpg,r27_07.jpg,0.770681
classify,vggface,20,r02_06.jpg,r30_11.jpg,0.7395878
classify,vggface,20,r02_06.jpg,r31_01.jpg,0.71954006
classify,vggface,20,r02_06.jpg,r33_17.jpg,0.677138
classify,vggface,20,r02_06.jpg,r34_02.jpg,0.7718701
classify,vggface,20,r03_01.jpg,r04_28.jpg,0.76838803
classify,vggface,20,r03_01.jpg,r07_01.jpg,0.717401
classify,vggface,20,r03_01.jpg,r10_01.jpg,0.6740548
classify,vggface,20,r03_01.jpg,r12_20.jpg,0.83562255
classify,vggface,20,r03_01.jpg,r14_07.jpg,0.8264195
classify,vggface,20,r03_01.jpg,r15_01.jpg,0.77285457
classify,vggface,20,r03_01.jpg,r16_01.jpg,0.79435015
classify,vggface,20,r03_01.jpg,r18_14.jpg,0.77610785
classify,vggface,20,r03_01.jpg,r21_02.jpg,0.6721895
classify,vggface,20,r03_01.jpg,r27_07.jpg,0.7824257
classify,vggface,20,r03_01.jpg,r30_11.jpg,0.7957368
classify,vggface,20,r03_01.jpg,r31_01.jpg,0.79582447
classify,vggface,20,r03_01.jpg,r33_17.jpg,0.71409446
classify,vggface,20,r03_01.jpg,r34_02.jpg,0.74758095
classify,vggface,20,r04_28.jpg,r07_01.jpg,0.72962654
classify,vggface,20,r04_28.jpg,r10_01.jpg,0.6965571
classify,vggface,20,r04_28.jpg,r12_20.jpg,0.7079131
classify,vggface,20,r04_28.jpg,r14_07.jpg,0.69646394
classify,vggface,20,r04_28.jpg,r15_01.jpg,0.72216284
classify,vggface,20,r04_28.jpg,r16_01.jpg,0.6877019
classify,vggface,20,r04_28.jpg,r18_14.jpg,0.73227775
classify,vggface,20,r04_28.jpg,r21_02.jpg,0.7011475
classify,vggface,20,r04_28.jpg,r27_07.jpg,0.7178625
classify,vggface,20,r04_28.jpg,r30_11.jpg,0.7366465
classify,vggface,20,r04_28.jpg,r31_01.jpg,0.7384222
classify,vggface,20,r04_28.jpg,r33_17.jpg,0.6811151
classify,vggface,20,r04_28.jpg,r34_02.jpg,0.72051954
classify,vggface,20,r07_01.jpg,r10_01.jpg,0.80291134
classify,vggface,20,r07_01.jpg,r12_20.jpg,0.7456488
classify,vggface,20,r07_01.jpg,r14_07.jpg,0.6992294
classify,vggface,20,r07_01.jpg,r15_01.jpg,0.81911004
classify,vggface,20,r07_01.jpg,r16_01.jpg,0.7633237
classify,vggface,20,r07_01.jpg,r18_14.jpg,0.8115565
classify,vggface,20,r07_01.jpg,r21_02.jpg,0.7952607
classify,vggface,20,r07_01.jpg,r27_07.jpg,0.76651996
classify,vggface,20,r07_01.jpg,r30_11.jpg,0.7709436
classify,vggface,20,r07_01.jpg,r31_01.jpg,0.71723366
classify,vggface,20,r07_01.jpg,r33_17.jpg,0.8016012
classify,vggface,20,r07_01.jpg,r34_02.jpg,0.8161917
classify,vggface,20,r10_01.jpg,r12_20.jpg,0.6845425
classify,vggface,20,r10_01.jpg,r14_07.jpg,0.6528012
classify,vggface,20,r10_01.jpg,r15_01.jpg,0.76611936
classify,vggface,20,r10_01.jpg,r16_01.jpg,0.6717841
classify,vggface,20,r10_01.jpg,r18_14.jpg,0.75314385
classify,vggface,20,r10_01.jpg,r21_02.jpg,0.8202467
classify,vggface,20,r10_01.jpg,r27_07.jpg,0.70583415
classify,vggface,20,r10_01.jpg,r30_11.jpg,0.7160999
classify,vggface,20,r10_01.jpg,r31_01.jpg,0.69365144
classify,vggface,20,r10_01.jpg,r33_17.jpg,0.78863835
classify,vggface,20,r10_01.jpg,r34_02.jpg,0.75824267
classify,vggface,20,r12_20.jpg,r14_07.jpg,0.89884245
classify,vggface,20,r12_20.jpg,r15_01.jpg,0.8116628
classify,vggface,20,r12_20.jpg,r16_01.jpg,0.8093397
