model_type,train_type,epoch,im1,im2,similarity
classify,imagenet_objects,20,h01_15.jpg,h02_06.jpg,0.89148206
classify,imagenet_objects,20,h01_15.jpg,h03_01.jpg,0.92969507
classify,imagenet_objects,20,h01_15.jpg,h04_28.jpg,0.85868835
classify,imagenet_objects,20,h01_15.jpg,h07_01.jpg,0.87304837
classify,imagenet_objects,20,h01_15.jpg,h10_01.jpg,0.80211306
classify,imagenet_objects,20,h01_15.jpg,h12_20.jpg,0.8926297
classify,imagenet_objects,20,h01_15.jpg,h14_07.jpg,0.87559694
classify,imagenet_objects,20,h01_15.jpg,h15_01.jpg,0.8868979
classify,imagenet_objects,20,h01_15.jpg,h16_01.jpg,0.8580442
classify,imagenet_objects,20,h01_15.jpg,h18_14.jpg,0.77484965
classify,imagenet_objects,20,h01_15.jpg,h21_02.jpg,0.7846367
classify,imagenet_objects,20,h01_15.jpg,h27_07.jpg,0.82381207
classify,imagenet_objects,20,h01_15.jpg,h30_11.jpg,0.8139557
classify,imagenet_objects,20,h01_15.jpg,h31_01.jpg,0.8721368
classify,imagenet_objects,20,h01_15.jpg,h33_17.jpg,0.74864984
classify,imagenet_objects,20,h01_15.jpg,h34_02.jpg,0.80322254
classify,imagenet_objects,20,h02_06.jpg,h03_01.jpg,0.9064191
classify,imagenet_objects,20,h02_06.jpg,h04_28.jpg,0.87674665
classify,imagenet_objects,20,h02_06.jpg,h07_01.jpg,0.8818288
classify,imagenet_objects,20,h02_06.jpg,h10_01.jpg,0.81933993
classify,imagenet_objects,20,h02_06.jpg,h12_20.jpg,0.8737447
classify,imagenet_objects,20,h02_06.jpg,h14_07.jpg,0.8590533
classify,imagenet_objects,20,h02_06.jpg,h15_01.jpg,0.88302255
classify,imagenet_objects,20,h02_06.jpg,h16_01.jpg,0.8838195
classify,imagenet_objects,20,h02_06.jpg,h18_14.jpg,0.823888
classify,imagenet_objects,20,h02_06.jpg,h21_02.jpg,0.79259676
classify,imagenet_objects,20,h02_06.jpg,h27_07.jpg,0.8506677
classify,imagenet_objects,20,h02_06.jpg,h30_11.jpg,0.831016
classify,imagenet_objects,20,h02_06.jpg,h31_01.jpg,0.89797884
classify,imagenet_objects,20,h02_06.jpg,h33_17.jpg,0.7686159
classify,imagenet_objects,20,h02_06.jpg,h34_02.jpg,0.8117028
classify,imagenet_objects,20,h03_01.jpg,h04_28.jpg,0.890108
classify,imagenet_objects,20,h03_01.jpg,h07_01.jpg,0.87133616
classify,imagenet_objects,20,h03_01.jpg,h10_01.jpg,0.81173694
classify,imagenet_objects,20,h03_01.jpg,h12_20.jpg,0.8938068
classify,imagenet_objects,20,h03_01.jpg,h14_07.jpg,0.8722055
classify,imagenet_objects,20,h03_01.jpg,h15_01.jpg,0.8974487
classify,imagenet_objects,20,h03_01.jpg,h16_01.jpg,0.8638828
classify,imagenet_objects,20,h03_01.jpg,h18_14.jpg,0.7756492
classify,imagenet_objects,20,h03_01.jpg,h21_02.jpg,0.8092869
classify,imagenet_objects,20,h03_01.jpg,h27_07.jpg,0.81182176
classify,imagenet_objects,20,h03_01.jpg,h30_11.jpg,0.8223961
classify,imagenet_objects,20,h03_01.jpg,h31_01.jpg,0.88376504
classify,imagenet_objects,20,h03_01.jpg,h33_17.jpg,0.7440686
classify,imagenet_objects,20,h03_01.jpg,h34_02.jpg,0.80501086
