model_type,train_type,epoch,hab_im,test_im,identity,hab_trials,hab_start,hab_end,test_loss
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,same,3,2.3040338158607483,0.297767736017704,0.08267617970705032
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,diff,3,2.3040338158607483,0.297767736017704,0.5091040730476379
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h03_01.jpg,diff,3,2.3040338158607483,0.297767736017704,0.5361086130142212
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h21_02.jpg,diff,3,2.3040338158607483,0.297767736017704,0.35040083527565
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h15_01.jpg,diff,3,2.3040338158607483,0.297767736017704,0.3591806888580322
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h04_28.jpg,diff,3,2.3040338158607483,0.297767736017704,0.5469924807548523
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h07_01.jpg,diff,3,2.3040338158607483,0.297767736017704,0.6892789602279663
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h01_15.jpg,diff,3,2.3040338158607483,0.297767736017704,0.5463952422142029
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h33_17.jpg,diff,3,2.3040338158607483,0.297767736017704,0.7002257108688354
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h10_01.jpg,diff,3,2.3040338158607483,0.297767736017704,0.603179395198822
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h31_01.jpg,diff,3,2.3040338158607483,0.297767736017704,0.3930020034313202
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h14_07.jpg,diff,3,2.3040338158607483,0.297767736017704,0.3175441026687622
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h16_01.jpg,diff,3,2.3040338158607483,0.297767736017704,0.33934593200683594
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h34_02.jpg,diff,3,2.3040338158607483,0.297767736017704,0.8622485995292664
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h18_14.jpg,diff,3,2.3040338158607483,0.297767736017704,0.7318586707115173
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h02_06.jpg,diff,3,2.3040338158607483,0.297767736017704,0.4476679563522339
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h27_07.jpg,diff,3,2.3040338158607483,0.297767736017704,0.5166365504264832
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h30_11.jpg,diff,3,0.6063463091850281,0.8734281063079834,0.7355175018310547
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,same,3,0.6063463091850281,0.8734281063079834,0.7729519605636597
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h03_01.jpg,diff,3,0.6063463091850281,0.8734281063079834,0.9648646712303162
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h21_02.jpg,diff,3,0.6063463091850281,0.8734281063079834,0.9880717396736145
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h15_01.jpg,diff,3,0.6063463091850281,0.8734281063079834,0.6513310670852661
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h04_28.jpg,diff,3,0.6063463091850281,0.8734281063079834,0.8956325650215149
classify,general,30,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h12_20.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//facegen_front/h07_01.jpg,diff,3,0.6063463091850281,0.8734281063079834,0.9955846667289734
