model_type,train_type,epoch,hab_im,test_im,identity,hab_trials,hab_start,hab_end,test_loss
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,same,3,2.3730279207229614,0.22308523952960968,0.18773725628852844
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.4773239195346832
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r14_07.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.5818994045257568
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r10_01.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.8162932395935059
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r33_17.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.7160345315933228
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r34_02.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.5590749382972717
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r16_01.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.45459866523742676
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r18_14.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.46705377101898193
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r27_07.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.5212472081184387
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r02_06.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.5067132711410522
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r12_20.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.43192702531814575
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r30_11.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.4414786398410797
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r21_02.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.8745379447937012
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r15_01.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.460039883852005
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r03_01.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.4137902855873108
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r04_28.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.6325023174285889
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r07_01.jpg,diff,3,2.3730279207229614,0.22308523952960968,0.818872332572937
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r01_15.jpg,diff,3,0.5782133787870407,0.8493309915065765,1.0428098440170288
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,same,3,0.5782133787870407,0.8493309915065765,0.7459062933921814
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r14_07.jpg,diff,3,0.5782133787870407,0.8493309915065765,1.1933660507202148
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r10_01.jpg,diff,3,0.5782133787870407,0.8493309915065765,1.5829883813858032
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r33_17.jpg,diff,3,0.5782133787870407,0.8493309915065765,1.3991109132766724
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r34_02.jpg,diff,3,0.5782133787870407,0.8493309915065765,1.1674525737762451
classify,general,10,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r31_01.jpg,/home/vayzenbe/GitHub_Repos/GiNN/Stim//monkey_front/r16_01.jpg,diff,3,0.5782133787870407,0.8493309915065765,0.9378539323806763
